# motion pattern log x1.5 snappy (read from RAM via SWD) n=833
t_ms,seg,slip,cmd_vx_body,cmd_vx,odom_vx,odom_vy,ground_vx,ground_vy,a_odom_x_cm,a_imu_x_cm,accel_res_cm,geom_res_x10,rot_res_mrad,accel_gain_x1000,w0_x100,w1_x100,w2_x100,w3_x100,cmd_vy,cmd_w_mrad,gyro_mrad,t0_x100,t1_x100,t2_x100,t3_x100,rx_stall,rx_restart,v0_x100,v1_x100,v2_x100,v3_x100
4814,3,0,38,38,0,-65,1,-55,-10,0,0,-1,-20,1000,-104,182,177,-94,-356,220,122,-729,804,984,-521,0,0,-62,78,56,-70
4845,3,0,37,37,0,-60,2,-67,-14,4,0,0,34,1000,-91,170,165,-94,-345,185,60,-714,772,946,-512,0,0,-89,81,87,-64
4875,3,0,36,36,-3,-78,8,-77,-22,37,0,2,78,1000,-117,207,203,-144,-331,178,0,-687,740,910,-490,0,0,-65,54,61,-39
4905,3,0,35,35,-2,-76,6,-82,-37,15,0,2,37,1000,-106,205,208,-132,-317,166,68,-660,706,871,-468,0,0,-90,78,85,-64
4935,3,0,33,33,11,-87,12,-89,23,23,0,1,117,1000,-145,224,287,-88,-301,141,82,-631,667,823,-450,0,0,-61,57,52,-48
4965,3,0,30,30,0,-93,9,-92,-75,-12,0,9,76,1000,-119,233,281,-161,-284,117,73,-596,629,770,-432,0,0,-63,44,49,-38
4995,3,0,29,29,2,-97,8,-93,-33,21,0,4,106,1000,-148,248,280,-155,-268,100,31,-566,588,725,-408,0,0,-84,75,80,-60
5025,3,0,28,28,5,-88,5,-95,-11,-6,0,2,75,1000,-165,204,245,-144,-250,101,-14,-530,550,682,-377,0,0,-56,46,51,-33
5055,3,0,27,27,5,-91,6,-94,8,12,0,1,70,1000,-156,228,261,-135,-233,99,46,-495,511,639,-348,0,0,-55,43,47,-32
5085,3,0,25,25,11,-106,8,-93,39,12,0,3,-4,1000,-196,247,316,-152,-217,73,124,-467,470,590,-327,0,0,-57,63,49,-56
5115,3,0,23,23,2,-95,9,-90,-30,0,0,-5,38,1000,-181,252,238,-145,-199,44,40,-433,427,536,-308,0,0,-72,58,63,-49
5145,3,0,22,22,0,-80,7,-83,2,10,0,9,88,1000,-116,182,230,-156,-184,37,-19,-403,392,496,-283,0,0,-55,44,49,-32
5176,3,0,21,21,8,-80,12,-81,15,35,0,0,71,1000,-200,146,191,-153,-170,61,-158,-369,365,468,-250,0,0,-48,65,57,-40
5206,3,0,21,21,5,-85,6,-83,-15,-15,0,-9,42,1000,-200,212,188,-130,-154,94,-47,-329,338,437,-214,0,0,-62,61,65,-39
5236,3,0,19,19,11,-82,13,-84,26,16,0,-5,-41,1000,-184,195,221,-101,-139,71,98,-300,301,391,-197,0,0,-52,36,38,-30
5266,3,0,16,16,9,-89,16,-86,-13,4,0,1,65,1000,-170,207,261,-122,-124,55,31,-266,268,343,-179,0,0,-68,62,63,-43
5296,3,0,13,13,13,-90,14,-87,6,6,0,0,20,1000,-208,182,242,-135,-107,51,-19,-227,235,296,-156,0,0,-42,37,36,-14
5326,3,0,11,11,17,-85,15,-80,45,13,0,-4,70,1000,-216,176,233,-104,-91,69,-58,-187,207,258,-127,0,0,-28,40,31,-5
5356,3,0,9,9,10,-76,16,-71,-7,17,0,5,7,1000,-141,167,240,-105,-78,63,85,-157,178,220,-108,0,0,-51,51,55,-21
5386,3,0,5,5,24,-63,24,-57,23,27,0,2,28,1000,-151,116,246,-26,-65,30,100,-133,148,176,-101,0,0,-26,34,27,-17
5416,3,0,1,1,24,-46,27,-47,0,15,0,-4,71,1000,-128,97,193,25,-56,6,75,-108,131,135,-102,0,0,-38,38,37,-26
5446,3,0,-2,-2,13,-33,19,-36,-35,-12,0,-2,48,1000,-53,104,157,29,-48,-25,157,-92,111,101,-103,0,0,-38,29,28,-29
5476,4,0,-18,-3,15,-38,12,-22,23,-16,130,-1,-21,1000,-95,82,145,-4,-88,-72,115,-177,197,181,-195,0,0,-176,203,190,-174
5507,4,64,-24,-4,12,-65,7,-97,101,8,-394,30,-206,1000,-142,1,213,-203,-208,-95,18,-410,476,456,-432,0,0,-181,200,196,-177
5539,4,0,-30,-5,-5,-166,-12,-145,18,-49,158,3,64,1000,-248,446,439,-290,-338,-116,134,-662,782,756,-691,0,1,-217,232,224,-207
5569,4,0,-40,-7,-24,-257,-16,-217,-16,9,254,28,25,1000,-323,639,664,-575,-458,-161,151,-898,1057,1024,-937,0,1,-233,242,237,-221
5599,4,0,-54,-9,-63,-361,-48,-306,-190,-80,229,56,-148,1000,-369,888,867,-958,-578,-218,255,-1135,1332,1287,-1187,0,1,-255,245,246,-236
5630,4,64,-75,-12,-96,-388,-48,-400,-167,53,-259,-2,-577,1000,-571,1065,598,-1084,-699,-303,239,-1377,1602,1541,-1448,0,1,-267,244,248,-243
5660,4,196,-90,-17,-53,-520,-42,-451,-43,115,495,31,-634,1000,-884,1174,1077,-1309,-818,-372,228,-1611,1878,1795,-1706,0,1,-277,265,257,-268
5690,4,64,-105,-23,-21,-604,-46,-553,62,-61,107,48,-74,1000,-980,1367,1506,-1308,-938,-433,120,-1839,2159,2049,-1967,0,1,-281,283,264,-284
5720,4,64,-116,-30,-100,-703,-44,-654,-282,62,145,69,-511,1000,-1017,1629,1502,-1860,-1058,-480,140,-2062,2446,2304,-2226,0,1,-282,259,254,-271
5750,4,64,-124,-37,-61,-768,-52,-733,215,32,-256,48,-561,1000,-1320,1715,1664,-1864,-1178,-520,71,-2280,2736,2559,-2485,0,1,-292,285,267,-293
5780,4,64,-119,-45,-69,-899,-57,-819,-164,-34,390,-2,-200,1000,-1620,2206,1869,-1987,-1298,-501,-134,-2483,3041,2828,-2731,0,1,-302,311,291,-303
5810,4,192,-118,-52,-148,-985,-33,-875,-32,79,-173,121,-1991,1000,-1687,1904,1802,-3017,-1418,-508,117,-2695,3339,3092,-2981,0,1,-305,273,273,-293
5840,4,196,-115,-59,-263,-1317,2,-926,-147,185,613,129,-3346,1000,-2341,2590,1985,-4331,-1537,-513,78,-2906,3637,3356,-3231,0,1,-327,274,292,-289
5870,4,192,-105,-66,-155,-1324,2,-985,439,-37,-49,110,-2190,1000,-2466,2621,2434,-3784,-1657,-491,-184,-3112,3940,3628,-3473,0,1,-325,317,314,-309
5900,4,193,-93,-70,-252,-1370,55,-1045,-445,199,367,258,-2955,1000,-2067,2498,2583,-4551,-1777,-452,198,-3319,4243,3911,-3704,0,1,-318,255,281,-296
5931,4,192,-100,-75,-123,-1287,47,-1075,283,-43,-343,85,-1007,1000,-2202,2855,2698,-3239,-1897,-499,-27,-3548,4525,4171,-3958,0,1,-322,311,304,-317
5961,4,64,-99,-79,-144,-1347,65,-1098,-137,95,218,26,-1323,1000,-2425,3150,2598,-3328,-2018,-503,119,-3766,4818,4442,-4202,0,1,-330,304,296,-319
5991,4,196,-107,-85,-79,-1431,7,-1183,269,-46,428,59,-470,1000,-2482,3327,3246,-3170,-2137,-544,117,-3989,5104,4700,-4457,0,1,-332,326,305,-339
6021,4,193,-105,-92,-39,-1468,5,-1259,544,106,-640,195,-1654,1000,-2701,2651,3436,-3750,-2257,-542,-16,-4199,5403,4967,-4704,0,1,-338,339,320,-360
6051,4,192,-93,-95,0,-1520,-9,-1309,789,-63,-888,43,-202,1000,-2932,3362,3579,-3113,-2377,-500,-255,-4409,5704,5253,-4932,0,1,-340,361,338,-347
6081,4,196,-76,-79,-15,-1666,5,-1356,-66,-24,520,-36,304,1000,-3192,4084,3830,-3124,-2490,-422,-189,-4650,5950,5577,-5082,0,1,-357,330,346,-308
6111,4,128,-64,-64,65,-1627,39,-1401,135,281,0,-25,-1642,1000,-3752,3339,3518,-3287,-2499,-365,13,-4694,5949,5648,-5043,0,1,-311,323,285,-327
6141,4,0,-56,-56,-39,-1598,1,-1460,-37,-190,0,-92,472,1000,-3101,4134,3493,-2921,-2499,-332,-292,-4706,5940,5673,-5015,0,1,-353,298,345,-269
6171,4,0,-43,-43,-76,-1776,4,-1649,47,190,0,69,-1046,1000,-3304,3930,3912,-4018,-2499,-284,-13,-4731,5920,5717,-4966,0,1,-326,300,300,-297
6201,4,0,-21,-21,-9,-1742,-48,-1770,258,15,0,-53,-71,1000,-3498,4181,3875,-3321,-2499,-204,-244,-4771,5888,5789,-4886,0,1,-342,301,339,-268
6231,4,0,-13,-13,-74,-1829,-7,-1828,-414,-31,0,8,-128,1000,-3346,4398,4086,-3789,-2499,-168,-151,-4783,5879,5816,-4856,0,1,-359,282,345,-257
6262,4,0,-2,-2,67,-1773,30,-1835,329,121,0,56,-611,1000,-3612,3727,4321,-3486,-2499,-122,-17,-4802,5864,5854,-4813,0,1,-328,331,314,-317
6292,4,0,0,0,63,-1752,37,-1836,11,-66,0,-60,-240,1000,-3739,4046,4046,-3133,-2500,-100,-99,-4804,5867,5867,-4804,0,1,-334,343,326,-323
6322,4,0,3,2,104,-1975,60,-1851,-130,-270,0,12,1989,1000,-3571,4842,5400,-3054,-2499,-74,-132,-4802,5866,5876,-4790,0,1,-321,326,317,-301
6352,4,0,7,7,3,-1981,93,-1941,-387,218,0,78,-1767,1000,-4025,4073,4476,-4343,-2499,-48,184,-4809,5861,5894,-4770,0,1,-339,317,312,-314
6382,4,0,-1,0,27,-2013,2,-1986,201,-68,0,-24,-206,1000,-4021,4696,4707,-3764,-2499,-85,30,-4798,5869,5868,-4799,0,1,-329,340,315,-328
6412,4,0,-1,-1,1,-2041,27,-2053,-105,48,0,27,-386,1000,-3943,4642,4787,-4052,-2499,-83,3,-4795,5871,5867,-4801,0,1,-335,327,320,-314
6442,4,0,6,6,191,-2103,71,-2014,903,182,0,-118,-1736,1000,-5243,4352,4671,-3691,-2499,-43,-46,-4805,5865,5893,-4772,0,1,-309,349,303,-332
6472,4,0,4,4,-19,-2059,12,-2095,-213,-63,0,-47,499,1000,-3880,5123,4794,-3784,-2499,-44,-79,-4799,5869,5888,-4778,0,1,-340,336,333,-312
6502,4,128,6,6,-136,-2300,-9,-2138,-523,4,0,148,-767,1000,-3884,5201,5289,-5264,-2499,-46,60,-4805,5864,5892,-4773,0,1,-343,295,319,-285
6532,4,0,1,1,3,-2190,-15,-2181,239,-12,0,132,-566,1000,-4043,4698,5369,-4587,-2499,-78,54,-4800,5868,5872,-4794,0,1,-337,324,316,-315
6563,4,0,0,0,17,-2162,-2,-2169,-52,-104,0,13,489,1000,-4080,5095,5246,-4039,-2499,-79,-191,-4799,5872,5872,-4799,0,1,-348,330,345,-300
6593,4,0,9,9,70,-2145,25,-2245,335,14,0,-31,-372,1000,-4466,4861,5037,-3948,-2499,-38,-52,-4811,5859,5901,-4762,0,1,-335,346,326,-327
6623,4,0,11,11,-18,-2291,-3,-2315,185,-11,0,77,-1094,1000,-4421,5000,5294,-4853,-2499,-33,74,-4819,5853,5910,-4753,0,1,-350,310,328,-299
6653,4,0,7,7,-60,-2330,-25,-2280,-332,-164,0,6,674,1000,-4105,5787,5535,-4466,-2499,-53,3,-4810,5860,5893,-4772,0,1,-342,315,323,-301
6683,4,0,14,14,-9,-2286,-14,-2287,121,77,0,-26,-545,1000,-4543,5337,5161,-4477,-2499,-38,-11,-4825,5847,5913,-4749,0,1,-342,326,327,-310
6713,4,0,22,22,190,-2328,75,-2294,766,221,0,-69,-614,1000,-5296,5035,5589,-3957,-2499,3,-86,-4837,5839,5942,-4716,0,1,-313,348,309,-328
6743,4,0,22,21,124,-2342,127,-2329,-364,17,0,-75,64,1000,-4996,5396,5609,-3995,-2499,43,-135,-4825,5851,5951,-4708,0,1,-326,338,326,-309
6773,4,129,24,24,96,-2502,89,-2394,-283,-279,0,159,1848,1000,-4315,5668,6914,-4471,-2499,82,-279,-4822,5854,5967,-4691,0,1,-298,337,312,-295
6803,4,0,29,29,14,-2338,113,-2369,-323,137,191,79,-172,1000,-4360,5262,5726,-4621,-2459,116,96,-4754,5755,5895,-4591,0,1,-238,230,212,-228
6833,4,132,37,34,26,-2086,35,-2352,64,-89,1066,-58,756,1000,-4073,5112,4948,-3679,-2373,146,-306,-4594,5548,5711,-4406,0,1,-264,238,268,-198
6863,4,0,52,50,140,-2332,105,-2384,46,-1,-1140,75,287,1000,-4680,4985,6018,-4235,-2291,242,-276,-4459,5343,5582,-4183,0,1,-204,214,209,-180
6894,4,132,63,61,81,-1949,127,-2313,-455,173,502,-43,297,1000,-4027,4526,4696,-3396,-2204,335,-233,-4300,5135,5426,-3963,0,1,-233,237,247,-192
6924,4,128,70,69,169,-1995,99,-2342,206,-185,120,-27,992,1000,-4149,4560,5219,-3108,-2120,404,-245,-4143,4935,5263,-3763,0,1,-197,231,214,-188
6954,4,132,76,75,57,-1994,200,-2366,46,312,1028,21,-40,1000,-3950,4484,4862,-3730,-2031,449,-68,-3976,4723,5077,-3566,0,1,-202,189,203,-158
6984,4,133,73,73,100,-1959,141,-2343,-213,153,557,160,-692,1000,-3852,3809,5078,-3984,-1940,476,1,-3793,4519,4867,-3389,0,1,-171,191,169,-168
7014,4,128,76,74,66,-2001,111,-2284,-257,-195,-500,-67,897,1000,-3998,4883,4860,-3346,-1849,520,-281,-3607,4313,4663,-3202,0,1,-165,156,179,-111
7044,4,128,82,81,171,-1756,160,-2247,183,14,258,-68,1576,1000,-3643,4234,4702,-2416,-1754,603,-264,-3426,4093,4478,-2979,0,1,-147,190,172,-142
7074,4,128,82,81,109,-1773,160,-2276,-278,31,301,-18,1146,1000,-3489,4207,4630,-2816,-1658,671,-194,-3227,3884,4270,-2779,0,1,-134,161,154,-118
7104,4,128,79,80,142,-1717,141,-2212,214,-135,-141,-35,798,1000,-3573,3977,4471,-2642,-1559,705,-95,-3025,3663,4041,-2587,0,1,-112,153,123,-123
7134,4,132,70,71,154,-1634,145,-2052,163,-50,528,54,259,1000,-3379,3404,4401,-2768,-1458,714,-56,-2805,3447,3784,-2414,0,1,-93,145,104,-116
7164,4,132,65,64,0,-1554,140,-2030,-612,-75,490,-78,185,1000,-3128,3871,3487,-2790,-1354,745,-129,-2580,3227,3532,-2227,0,1,-110,110,123,-72
7194,4,132,62,64,153,-1500,130,-2004,223,-113,501,-29,730,1000,-3198,3404,3982,-2230,-1247,783,-108,-2363,2985,3287,-2014,0,1,-58,121,74,-90
7225,4,132,49,51,107,-1452,130,-1979,-302,-59,422,3,972,1000,-2848,3375,3898,-2280,-1134,817,-119,-2105,2756,3000,-1823,0,1,-36,100,54,-69
7255,4,128,51,51,127,-1384,116,-1890,562,-214,-400,34,1222,1000,-2641,3159,3927,-2093,-1018,867,-102,-1870,2496,2738,-1590,0,1,-33,73,48,-42
7285,4,128,29,42,119,-1236,150,-1866,-21,-60,306,13,627,1000,-2512,2747,3379,-1918,-898,896,-31,-1610,2242,2442,-1378,0,1,-16,76,28,-54
7315,4,128,0,30,132,-1188,108,-1798,-305,65,296,-25,1204,1000,-2401,2839,3338,-1571,-778,894,-57,-1348,1988,2130,-1183,0,1,6,69,4,-49
7345,4,128,-15,17,111,-1153,65,-1694,103,-323,-515,-3,622,1000,-2379,2604,3109,-1754,-659,921,-69,-1079,1743,1827,-982,0,1,21,50,-7,-27
7375,4,0,-33,6,87,-1102,84,-1660,-76,-210,48,9,925,1000,-2113,2580,3039,-1678,-540,944,-79,-813,1495,1524,-779,0,1,35,34,-22,-12
7405,4,132,-48,-4,64,-942,83,-1381,-55,-18,412,-14,920,1000,-1789,2325,2558,-1379,-420,957,-45,-552,1242,1219,-577,0,1,42,26,-29,-3
7435,4,128,-60,-15,34,-881,59,-1288,-230,-43,385,-3,607,1000,-1611,2183,2328,-1406,-301,942,100,-299,980,909,-381,0,1,48,4,-47,6
7465,4,196,-69,-24,91,-816,63,-1202,194,57,500,-41,797,1000,-1677,2032,2257,-1001,-181,916,85,-51,713,599,-184,0,1,95,2,-61,9
7495,4,192,-79,-33,62,-725,33,-1079,14,-19,-288,37,1099,1000,-1144,1803,2281,-962,-61,886,234,195,446,287,11,0,1,113,8,-46,33
7526,4,192,-79,-42,-17,-604,-11,-987,-482,5,188,93,1118,1000,-467,1676,2055,-959,58,769,647,418,154,-43,188,0,1,99,-35,-97,71
7556,4,64,-57,-46,21,-538,-47,-698,318,-124,46,86,116,1000,-646,1262,1789,-899,178,564,910,609,-168,-388,353,0,1,60,-93,-106,36
7586,4,64,-40,-47,-30,-490,1,-507,-243,173,-203,66,215,1000,-528,1244,1433,-979,298,314,517,777,-513,-734,520,0,1,52,-105,-101,45
7616,4,64,-27,-43,19,-404,-35,-386,138,-70,-204,34,187,1000,-658,917,1179,-701,418,163,187,960,-841,-1048,720,0,1,74,-116,-117,65
7646,4,64,-22,-39,-44,-332,-13,-272,-66,12,-493,24,407,1000,-389,901,813,-739,538,159,-117,1177,-1136,-1322,961,0,1,83,-117,-107,88
7676,4,64,-17,-34,-59,-252,-31,-216,-58,80,-146,50,680,1000,-90,735,703,-630,658,202,-187,1403,-1419,-1581,1214,0,1,101,-122,-106,100
7706,4,64,-13,-28,-28,-210,-39,-155,99,58,-229,10,304,1000,-264,577,494,-463,778,253,-146,1627,-1704,-1836,1474,0,1,97,-127,-116,107
7736,4,64,-11,-21,-28,-123,-38,-86,47,-50,-93,11,123,1000,-133,327,250,-342,897,294,-133,1847,-1993,-2092,1732,0,1,111,-136,-122,117
7766,4,64,-9,-13,-8,-30,-22,-5,71,20,-50,14,-78,1000,-16,45,78,-124,1017,308,35,2058,-2290,-2352,1987,0,1,138,-186,-158,148
7796,4,0,-5,-5,-7,23,-10,63,29,43,0,-8,-33,1000,62,0,-79,57,1066,283,93,2122,-2430,-2453,2095,0,1,124,-156,-136,132
7826,4,0,0,0,-17,73,-1,79,-57,44,0,-22,206,1000,213,-2,-194,215,1062,255,92,2095,-2439,-2441,2094,0,1,99,-165,-115,140
7857,4,0,0,0,26,115,11,120,76,2,0,-14,-168,1000,85,-334,-280,288,1053,230,30,2071,-2425,-2425,2071,0,1,122,-143,-129,123
7887,4,0,-4,-4,19,170,28,152,-72,33,0,-3,-151,1000,221,-483,-410,341,1041,223,-28,2058,-2389,-2408,2036,0,1,119,-135,-120,119
7917,4,0,-7,-7,5,201,20,197,-65,33,0,-5,-9,1000,366,-469,-471,417,1025,226,31,2036,-2344,-2377,1998,0,1,119,-137,-122,122
7947,4,0,-7,-6,18,238,0,245,81,-65,0,8,-56,1000,429,-621,-491,494,1004,210,80,1990,-2300,-2329,1956,0,1,129,-132,-136,110
7977,4,0,-7,-6,23,213,10,237,92,12,115,38,294,1000,517,-564,-264,481,969,194,67,1921,-2220,-2253,1883,0,1,110,-123,-111,107
8007,4,0,-7,-7,6,260,5,261,-44,-48,-5,13,-19,1000,547,-626,-528,527,927,159,172,1832,-2129,-2162,1793,0,1,90,-113,-97,93
8037,4,0,-4,-4,19,263,19,265,41,17,26,-6,-150,1000,446,-642,-580,583,879,104,192,1720,-2037,-2057,1696,0,1,79,-115,-91,91
8067,4,0,-4,-4,19,270,35,282,-41,44,116,5,-72,1000,502,-674,-551,585,831,47,175,1611,-1937,-1956,1589,0,1,80,-105,-93,78
8097,4,0,-4,-4,20,292,15,294,-65,-71,75,9,-131,1000,545,-741,-599,614,780,-11,211,1499,-1832,-1851,1477,0,1,72,-100,-90,69
8127,4,0,-6,-5,18,296,25,276,-91,0,-176,9,-80,1000,546,-758,-622,608,730,-64,118,1395,-1723,-1750,1364,0,1,73,-91,-89,60
8158,4,0,-7,-6,28,273,4,291,90,-87,95,15,-127,1000,466,-760,-548,558,679,-93,85,1292,-1608,-1639,1256,0,1,76,-87,-91,55
8188,4,0,-7,-7,6,290,1,296,52,-91,93,26,-178,1000,557,-803,-645,477,628,-109,24,1193,-1491,-1524,1154,0,1,60,-85,-70,62
8218,4,0,-10,-9,1,287,21,266,-82,63,-126,6,-53,1000,528,-729,-687,510,578,-103,-68,1106,-1366,-1411,1053,0,1,66,-69,-70,49
8248,4,0,-12,-11,5,262,0,277,14,5,73,2,-142,1000,427,-702,-666,448,527,-76,-116,1022,-1235,-1291,957,0,1,65,-68,-61,56
8278,4,0,-14,-13,1,265,0,270,29,0,56,-5,-170,1000,435,-674,-692,465,479,-44,-58,944,-1109,-1174,868,0,1,58,-63,-58,48
8308,4,0,-14,-13,0,260,-3,263,22,-28,30,2,-134,1000,471,-651,-639,460,431,-32,7,855,-992,-1058,779,0,1,49,-58,-49,44
8338,4,0,-13,-13,-2,247,-17,253,38,-117,-8,-5,-152,1000,433,-599,-637,441,385,-34,12,764,-887,-948,693,0,1,51,-62,-51,46
8368,4,0,-14,-13,1,232,9,233,-3,65,-81,0,-194,1000,392,-605,-595,394,342,-24,-9,686,-779,-845,610,0,1,52,-58,-49,46
8398,4,0,-15,-14,1,222,4,219,-30,31,-40,-2,-88,1000,402,-535,-540,421,301,-33,35,608,-683,-753,526,0,1,47,-53,-47,37
8428,4,0,-14,-14,-9,225,-1,210,-69,10,-111,-3,-79,1000,421,-529,-594,384,261,-32,-36,529,-590,-656,453,0,1,41,-47,-37,36
8458,4,0,-13,-13,-4,201,-18,195,33,-31,-56,-12,-65,1000,333,-473,-554,363,223,-14,-85,458,-498,-560,387,0,1,42,-39,-29,36
8489,4,0,-10,-10,-23,178,-25,182,-39,-59,-4,-7,-79,1000,346,-388,-537,249,189,13,-91,394,-417,-467,335,0,1,34,-59,-27,55
8519,4,0,-8,-8,-15,161,-12,169,-1,28,25,-1,-64,1000,317,-369,-448,237,158,37,-55,333,-344,-381,289,0,1,43,-44,-30,42
8549,4,0,-5,-5,-9,160,-1,159,6,75,-35,1,-70,1000,306,-386,-425,250,128,51,-41,271,-277,-301,243,0,1,34,-42,-21,41
8579,4,0,-4,-4,-5,143,-3,150,-6,14,0,0,-85,1000,281,-336,-359,245,100,46,43,214,-215,-234,192,0,1,40,-45,-31,37
8609,4,0,-3,-3,2,129,-11,133,68,-41,0,0,-73,1000,225,-327,-314,237,74,31,10,158,-161,-175,142,0,1,25,-27,-20,17
8639,4,0,-3,-3,-11,104,-7,119,-50,-19,0,1,50,1000,235,-219,-266,170,52,40,-36,118,-107,-121,102,0,1,31,-31,-27,26
8669,4,0,-2,-2,-8,81,-4,91,-21,18,0,-3,57,1000,163,-174,-230,131,34,58,-94,85,-61,-70,74,0,1,20,-5,-4,15
8699,4,0,0,0,-2,55,-10,63,41,-7,0,8,-15,1000,116,-156,-129,68,20,82,-35,60,-28,-28,60,0,1,20,-5,-7,17
8729,4,0,1,1,-6,39,-9,43,42,7,0,4,-52,1000,91,-96,-105,39,10,80,16,36,-6,-1,42,0,1,3,5,4,2
8759,4,0,0,1,7,23,0,26,91,19,0,2,-65,1000,8,-97,-50,42,4,82,-11,24,6,14,33,0,1,12,17,0,-5
8790,4,0,0,0,6,5,1,12,38,0,0,2,-5,1000,-4,-36,7,18,0,84,-5,21,21,21,21,0,1,19,-1,-9,13
8820,5,0,-21,0,9,37,5,12,22,0,175,2,-85,1000,28,-143,-83,70,62,86,-8,141,-123,-125,138,0,1,171,-187,-185,163
8850,5,0,-26,-1,4,107,-4,103,66,-25,-64,26,82,1000,246,-334,-183,157,182,106,-100,379,-398,-406,370,0,1,203,-218,-208,197
8880,5,0,-31,-3,0,158,6,152,-61,14,102,17,-88,1000,322,-435,-349,247,302,125,14,617,-673,-688,600,0,1,213,-240,-230,207
8910,5,0,-30,-4,14,258,3,219,73,-1,222,31,-34,1000,529,-712,-487,473,422,122,67,850,-953,-975,825,0,1,225,-252,-247,215
8940,5,64,-29,-5,22,324,6,300,110,14,105,12,215,1000,620,-813,-645,689,542,114,-75,1081,-1235,-1263,1049,0,1,242,-260,-256,230
8970,5,64,-36,-7,26,431,9,400,113,-18,32,47,-14,1000,842,-1207,-850,785,662,138,-30,1322,-1509,-1545,1280,0,1,249,-265,-263,234
9000,5,64,-39,-9,39,530,8,467,126,-57,389,63,-283,1000,985,-1558,-1060,928,782,149,51,1560,-1785,-1830,1507,0,1,252,-270,-271,233
9030,5,64,-37,-11,23,548,11,530,93,-38,142,74,-629,1000,1000,-1674,-1195,810,902,134,59,1790,-2066,-2121,1727,0,1,254,-279,-276,238
9060,5,193,-21,-13,100,721,-10,596,97,-125,316,150,-1347,1000,1182,-2553,-1339,1088,1022,58,367,2005,-2364,-2426,1934,0,1,237,-279,-281,205
9090,5,64,-1,-12,18,746,-13,691,61,-51,115,89,-523,1000,1495,-2098,-1566,1214,1142,-28,233,2212,-2670,-2730,2142,0,1,242,-301,-289,232
9121,5,64,4,-11,16,752,-6,740,15,-83,118,120,-109,1000,1637,-2124,-1446,1215,1262,-56,60,2431,-2963,-3017,2368,0,1,250,-301,-284,238
9151,5,64,9,-9,109,855,23,817,274,-143,262,141,-1588,1000,1304,-2960,-1741,1299,1382,-87,252,2648,-3257,-3304,2594,0,1,241,-305,-295,213
9181,5,197,22,-7,57,996,58,877,-37,53,566,166,-861,1000,1933,-3071,-1976,1532,1502,-157,167,2853,-3564,-3597,2814,0,1,250,-323,-304,233
9211,5,197,46,-2,82,1148,36,931,-381,28,417,269,-1097,1000,2363,-3748,-2028,1665,1622,-269,370,3040,-3887,-3897,3029,0,1,241,-337,-306,218
9241,5,193,57,5,80,1124,54,982,268,8,180,201,-1290,1000,2060,-3638,-2262,1643,1742,-331,96,3233,-4203,-4177,3263,0,1,253,-345,-314,238
9271,5,64,63,14,64,1069,51,1023,-197,110,-464,79,183,1000,2064,-2843,-2143,2077,1862,-373,-78,3427,-4516,-4448,3506,0,1,257,-336,-310,255
9301,5,64,64,23,53,1122,27,1100,-93,-90,-411,110,-440,1000,2143,-3135,-2338,1966,1982,-379,75,3630,-4821,-4711,3758,0,1,252,-350,-317,250
9331,5,193,59,32,158,1409,24,1150,-37,-153,-209,256,-1571,1000,2481,-4660,-2642,2249,2102,-385,253,3834,-5127,-4974,4010,0,1,258,-368,-328,231
9361,5,193,64,41,26,1392,33,1198,-429,-10,125,198,-841,1000,2800,-4048,-2942,2096,2221,-423,-13,4027,-5439,-5243,4255,0,1,269,-389,-339,272
9391,5,193,47,47,7,1357,42,1276,-50,20,-346,218,10,1000,2951,-3845,-2729,2060,2341,-354,-364,4257,-5719,-5495,4517,0,1,291,-380,-331,284
9422,5,192,18,29,-79,1311,37,1296,-203,52,-463,100,725,1000,3003,-3089,-2967,2138,2459,-226,-472,4563,-5922,-5782,4725,0,1,309,-347,-340,280
9452,5,128,-5,-6,-141,1432,32,1331,-182,-51,168,52,660,1000,3337,-3074,-3480,2343,2452,-90,-259,4684,-5788,-5818,4649,0,1,181,-272,-222,229
9482,5,0,-8,-7,47,1440,29,1366,437,36,-499,-45,761,1000,2696,-3229,-3229,3148,2384,-57,-93,4565,-5617,-5652,4524,0,1,258,-295,-315,225
9512,5,0,-16,-15,11,1494,13,1438,-101,-41,-302,19,-157,1000,2820,-3646,-3496,2798,2329,-38,-36,4486,-5463,-5536,4401,0,1,245,-286,-301,218
9542,5,0,-18,-17,-2,1558,10,1476,3,66,-555,-43,926,1000,3084,-3371,-3598,3255,2271,-29,-169,4384,-5320,-5403,4288,0,1,238,-271,-280,217
9572,5,0,-23,-22,-52,1466,-23,1523,-138,44,351,-19,-236,1000,2812,-3378,-3723,2607,2210,-2,-140,4288,-5156,-5265,4163,0,1,228,-280,-270,229
9602,5,128,-34,-34,-66,1438,-47,1547,-257,-221,372,82,-80,1000,3098,-3448,-3352,2384,2149,59,42,4218,-4972,-5132,4032,0,1,221,-279,-268,222
9632,5,132,-26,-27,-13,1417,5,1533,8,148,466,-15,101,1000,2805,-3181,-3321,2793,2088,26,256,4073,-4851,-4979,3924,0,1,203,-296,-269,222
9662,5,0,-5,-7,12,1544,-4,1572,155,24,294,127,-692,1000,3103,-4073,-3384,2630,2024,-62,343,3876,-4767,-4805,3832,0,1,151,-290,-229,209
