# rx_stall wheel=2 t=40492 SR=0x0014 CR3=0x00C1 NDTR=76 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=41100 SR=0x00D4 CR3=0x0041 NDTR=137 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=45199 SR=0x00D4 CR3=0x0041 NDTR=69 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=2 t=48725 SR=0x0014 CR3=0x00C1 NDTR=656 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=3 t=48898 SR=0x00D4 CR3=0x0041 NDTR=412 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=1 t=50093 SR=0x00D4 CR3=0x0041 NDTR=694 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=50513 SR=0x00D4 CR3=0x0041 NDTR=858 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=51498 SR=0x00D4 CR3=0x0041 NDTR=324 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=3 t=55641 SR=0x00D4 CR3=0x0041 NDTR=996 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=0 t=56035 SR=0x00D4 CR3=0x0041 NDTR=631 EN=1 RxState=0# rx_stall wheel=3 t=50545 SR=0x00D4 CR3=0x0041 NDTR=794 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=1 t=51651 SR=0x00D4 CR3=0x0041 NDTR=804 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=3 t=52209 SR=0x00D4 CR3=0x0041 NDTR=807 EN=1 RxState=0x22 Err=0x00
Robot Initialize Start
IMU Calibration loaded from flash  GyroBias[dps] X:+0.495 Y:-0.976 Z:-0.551
                      AccelBias[g]  X:-0.0147 Y:-0.0112
Robot Initialize Finish
Rock SPI stall detected (no master clock for 750ms), re-arming
# rx_stall wheel=0 t=1247 SR=0x00D4 CR3=0x0041 NDTR=488 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=2 t=1358 SR=0x0014 CR3=0x00C1 NDTR=779 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=3 t=2265 SR=0x00D4 CR3=0x0041 NDTR=820 EN=1 RxState=0x22 Err=0x00
# rx_stall wheel=1 t=2520 SR=0x00D4 CR3=0x0041 NDTR=697 EN=1 RxState=0x22 Err=0x00
t_ms,seg,t0_x100,t1_x100,t2_x100,t3_x100,w0_x100,w1_x100,w2_x100,w3_x100,v0_x100,v1_x100,v2_x100,v3_x100,s,rx
14942,6,-2867,3535,3535,-2867,-2868,3405,3488,-2739,-97,113,114,-91,1111,5
14952,6,-2867,3535,3535,-2867,-2915,3591,3634,-2684,-97,113,114,-91,1111,5
14962,6,-2867,3535,3535,-2867,-3001,3575,3584,-2729,-97,113,114,-91,1111,5
14972,6,-2867,3535,3535,-2867,-3028,3570,3580,-2743,-97,113,114,-91,1111,5
14982,6,-2867,3535,3535,-2867,-3172,3629,3707,-2758,-97,113,114,-91,1111,5
14992,6,-2867,3535,3535,-2867,-2972,3621,3602,-2770,-97,113,114,-91,1111,5
15002,7,-2865,3531,3531,-2865,-2824,3711,3546,-2838,-97,113,114,-91,1111,5
15012,7,-2820,3476,3476,-2820,-2859,3207,3334,-2860,-96,112,112,-90,1111,5
15022,7,-2724,3358,3358,-2724,-2924,3762,3035,-2934,-92,108,109,-87,1111,5
15032,7,-2593,3197,3197,-2593,-2793,3625,3183,-2912,-88,103,104,-83,1111,5
15042,7,-2400,2959,2959,-2400,-2601,3320,3282,-2901,-81,96,97,-76,1111,5
15052,7,-2159,2661,2661,-2159,-2567,3375,3305,-2826,-73,86,87,-69,1111,5
15062,7,-1897,2339,2339,-1897,-2410,3329,3298,-2726,-64,76,77,-61,1111,5
15072,7,-1560,1924,1924,-1560,-2288,2955,3225,-2545,-52,63,64,-50,1111,5
15082,7,-1208,1489,1489,-1208,-2067,2826,3067,-2255,-40,49,50,-39,1111,5
15092,7,-872,1075,1075,-872,-1677,2332,2609,-1973,-29,35,36,-28,1111,5
15102,7,-612,755,755,-612,-1626,1881,1977,-1711,-20,24,25,-19,1111,5
15112,7,-374,461,461,-374,-1298,1479,1517,-1325,-12,15,15,-12,1111,5
15122,7,-185,228,228,-185,-1005,1127,1187,-987,-6,7,7,-6,1111,5
15132,7,-47,58,58,-47,-662,735,901,-696,-1,1,1,-1,1111,5
15142,7,0,0,0,0,-471,593,593,-442,0,0,0,0,1111,5
15152,7,0,0,0,0,-330,354,368,-297,0,0,0,0,1111,5
15162,7,0,0,0,0,-193,173,213,-167,0,0,0,0,1111,5
15172,7,0,0,0,0,58,33,104,-167,0,0,0,0,1111,5
15182,7,0,0,0,0,100,-44,128,26,0,0,0,0,1111,5
15192,7,0,0,0,0,59,-45,0,45,0,0,0,0,1111,5
15202,7,0,0,0,0,9,66,-7,61,0,0,0,0,1111,5
15212,7,0,0,0,0,41,0,-51,-8,0,0,0,0,1111,5
15222,7,0,0,0,0,-12,13,66,-29,0,0,0,0,1111,5
15232,7,0,0,0,0,-22,-33,32,4,0,0,0,0,1111,5
15242,7,0,0,0,0,-26,4,26,9,0,0,0,0,1111,5
15252,7,0,0,0,0,-34,35,21,-14,0,0,0,0,1111,5
15262,7,0,0,0,0,22,-6,-21,-7,0,0,0,0,1111,5
15272,7,0,0,0,0,-14,-24,-22,-32,0,0,0,0,1111,5
15282,7,0,0,0,0,0,-39,-11,-18,0,0,0,0,1111,5
15292,7,0,0,0,0,76,4,14,22,0,0,0,0,1111,5
15302,7,0,0,0,0,-16,22,1,14,0,0,0,0,1111,5
15312,7,0,0,0,0,-59,36,19,-17,0,0,0,0,1111,5
15322,7,0,0,0,0,-19,51,9,-1,0,0,0,0,1111,5
15332,7,0,0,0,0,-14,-34,-7,-14,0,0,0,0,1111,5
15342,7,0,0,0,0,9,-8,-9,-25,0,0,0,0,1111,5
15352,7,0,0,0,0,-42,34,-22,38,0,0,0,0,1111,5
15362,7,0,0,0,0,29,13,-21,9,0,0,0,0,1111,5
15372,7,0,0,0,0,38,-9,-16,6,0,0,0,0,1111,5
15382,7,0,0,0,0,12,-51,9,-24,0,0,0,0,1111,5
15392,7,0,0,0,0,-14,4,31,14,0,0,0,0,1111,5
15402,7,0,0,0,0,-18,9,8,25,0,0,0,0,1111,5
15412,7,0,0,0,0,-6,-38,17,-29,0,0,0,0,1111,5
15422,7,0,0,0,0,-36,-6,-42,4,0,0,0,0,1111,5
15432,7,0,0,0,0,19,53,25,17,0,0,0,0,1111,5
15442,7,0,0,0,0,37,19,-19,-9,0,0,0,0,1111,5
15452,7,0,0,0,0,2,-6,-21,11,0,0,0,0,1111,5
15462,7,0,0,0,0,12,22,14,7,0,0,0,0,1111,5
15472,7,0,0,0,0,17,-8,0,-22,0,0,0,0,1111,5
15482,7,0,0,0,0,-51,-249,-35,-9,0,0,0,0,1111,5
15492,7,0,0,0,0,-21,18,-31,12,0,0,0,0,1111,5
15502,7,0,0,0,0,42,-72,14,-14,0,0,0,0,1111,5
15512,7,0,0,0,0,4,26,26,-12,0,0,0,0,1111,5
15522,7,0,0,0,0,26,-16,9,31,0,0,0,0,1111,5
15532,7,0,0,0,0,26,-3,-19,-21,0,0,0,0,1111,5
15542,7,0,0,0,0,9,-22,-11,45,0,0,0,0,1111,5
15552,7,0,0,0,0,9,3,19,48,0,0,0,0,1111,5
15562,7,0,0,0,0,1,14,9,-17,0,0,0,0,1111,5
15572,7,0,0,0,0,-11,26,3,-39,0,0,0,0,1111,5
15582,7,0,0,0,0,-69,-48,7,4,0,0,0,0,1111,5
15592,7,0,0,0,0,16,-29,-52,-9,0,0,0,0,1111,5
15602,7,0,0,0,0,-42,-21,-26,8,0,0,0,0,1111,5
15612,7,0,0,0,0,42,42,22,-45,0,0,0,0,1111,5
15622,7,0,0,0,0,-37,9,-19,18,0,0,0,0,1111,5
15632,7,0,0,0,0,-22,-2,42,6,0,0,0,0,1111,5
15642,7,0,0,0,0,36,-7,-28,-14,0,0,0,0,1111,5
15652,7,0,0,0,0,9,-26,19,14,0,0,0,0,1111,5
15662,7,0,0,0,0,-3,-19,-3,-6,0,0,0,0,1111,5
15672,7,0,0,0,0,-14,-11,-12,-22,0,0,0,0,1111,5
15682,7,0,0,0,0,8,1,4,17,0,0,0,0,1111,5
15692,7,0,0,0,0,-4,19,9,-9,0,0,0,0,1111,5
15702,7,0,0,0,0,26,1,16,-9,0,0,0,0,1111,5
15712,7,0,0,0,0,35,-4,0,-24,0,0,0,0,1111,5
15722,7,0,0,0,0,-50,7,9,7,0,0,0,0,1111,5
15732,7,0,0,0,0,-33,-17,9,7,0,0,0,0,1111,5
15742,7,0,0,0,0,3,-18,-44,6,0,0,0,0,1111,5
15752,7,0,0,0,0,9,16,-9,39,0,0,0,0,1111,5
15762,7,0,0,0,0,248,-12,52,-14,0,0,0,0,1111,5
15772,7,0,0,0,0,36,8,4,-4,0,0,0,0,1111,5
15782,7,0,0,0,0,-12,22,45,-8,0,0,0,0,1111,5
15792,7,0,0,0,0,50,-2,-19,0,0,0,0,0,1111,5
15802,7,0,0,0,0,-24,-2,-17,14,0,0,0,0,1111,5
15812,7,0,0,0,0,13,-32,-14,35,0,0,0,0,1111,5
15822,7,0,0,0,0,16,-25,-26,-45,0,0,0,0,1111,5
15832,7,0,0,0,0,21,12,0,-4,0,0,0,0,1111,5
15842,7,0,0,0,0,38,6,-2,-16,0,0,0,0,1111,5
15852,7,0,0,0,0,22,21,25,19,0,0,0,0,1111,5
15862,7,0,0,0,0,-45,-38,9,39,0,0,0,0,1111,5
15872,7,0,0,0,0,-25,-9,26,22,0,0,0,0,1111,5
15882,7,0,0,0,0,0,34,-1,-14,0,0,0,0,1111,5
15892,7,0,0,0,0,2,52,-42,-18,0,0,0,0,1111,5
15902,7,0,0,0,0,22,-65,14,16,0,0,0,0,1111,5
15912,7,0,0,0,0,26,36,-19,-2,0,0,0,0,1111,5
15922,7,0,0,0,0,35,29,-14,0,0,0,0,0,1111,5
15932,7,0,0,0,0,-14,-31,9,29,0,0,0,0,1111,5
15942,7,0,0,0,0,-13,-256,24,-21,0,0,0,0,1111,5
15952,7,0,0,0,0,16,2,-31,3,0,0,0,0,1111,5
15962,7,0,0,0,0,-9,0,-22,-9,0,0,0,0,1111,5
15972,7,0,0,0,0,13,24,14,2,0,0,0,0,1111,5
15982,7,0,0,0,0,37,-24,9,-1,0,0,0,0,1111,5
15992,7,0,0,0,0,-28,-4,11,-22,0,0,0,0,1111,5
16002,8,0,0,0,0,-47,19,-19,0,0,0,0,0,1111,5
16012,8,12,12,12,12,-13,-34,-32,17,0,0,0,0,1111,5
16022,8,39,39,39,39,39,29,7,9,1,1,1,1,1111,5
16032,8,82,82,82,82,7,-12,-35,2,2,2,2,2,1111,5
16042,8,141,141,141,141,18,-4,-7,-13,4,4,4,4,1111,5
16052,8,209,209,209,209,116,24,2,4,6,6,7,6,1111,5
16062,8,298,298,298,298,69,21,19,48,9,9,10,9,1111,5
16072,8,405,405,405,405,-6,42,89,76,13,13,13,13,1111,5
16082,8,517,517,517,517,85,44,66,70,16,17,17,17,1111,5
16092,8,642,642,642,642,78,58,77,115,20,21,21,21,1111,5
16102,8,797,797,797,797,138,58,139,195,25,26,26,26,1111,5
16112,8,941,941,941,941,349,109,296,358,30,31,31,31,1111,5
16122,8,1102,1102,1102,1102,558,261,475,518,35,36,37,36,1111,5
16132,8,1249,1249,1249,1249,653,340,650,650,40,41,42,41,1111,5
16142,8,1397,1397,1397,1397,850,454,833,789,45,46,47,46,1111,5
16152,8,1544,1544,1544,1544,946,817,1005,950,50,50,51,51,1111,5
16162,8,1693,1693,1693,1693,1133,1102,1228,1111,54,55,56,55,1111,5
16172,8,1840,1840,1840,1840,1237,1333,1387,1178,59,60,61,60,1111,5
16182,8,1977,1977,1977,1977,1429,1475,1549,1402,63,64,65,64,1111,5
16192,8,2099,2099,2099,2099,1660,1669,1620,1550,67,68,69,67,1111,5
16202,8,2205,2205,2205,2205,1757,1732,1740,1645,70,72,73,71,1111,5
16212,8,2297,2297,2297,2297,1871,1933,1989,1841,73,75,76,73,1111,5
16222,8,2374,2374,2374,2374,1932,2188,2218,1957,76,77,78,76,1111,5
16232,8,2435,2435,2435,2435,2135,2256,2176,2132,77,79,80,78,1111,5
16242,8,2482,2482,2482,2482,2205,2282,2339,2260,79,81,82,79,1111,5
16252,8,2500,2500,2500,2500,2272,2354,2309,2367,79,81,82,79,1111,5
16262,8,2500,2500,2500,2500,2370,2443,2226,2455,79,81,82,79,1111,5
16272,8,2500,2500,2500,2500,2329,2491,2215,2809,79,81,82,79,1111,5
16282,8,2500,2500,2500,2500,1906,2482,2316,2515,79,81,82,79,1111,5
16292,8,2500,2500,2500,2500,2313,2438,2283,2566,79,81,82,79,1111,5
16302,8,2500,2500,2500,2500,2380,2451,2255,2560,79,81,82,79,1111,5
16313,8,2500,2500,2500,2500,2391,2507,1799,2492,79,81,82,79,1111,5
16323,8,2500,2500,2500,2500,2576,2570,2088,2542,79,81,82,79,1111,5
16333,8,2500,2500,2500,2500,2650,2524,2383,2521,79,81,82,79,1111,5
16343,8,2500,2500,2500,2500,2617,2546,2498,2554,79,81,82,79,1111,5
16353,8,2500,2500,2500,2500,2454,2525,2635,2570,79,81,82,79,1111,5
16363,8,2500,2500,2500,2500,2553,2565,2679,2548,79,81,82,79,1111,5
16373,8,2500,2500,2500,2500,2528,2543,2715,2537,79,81,82,79,1111,5
16383,8,2500,2500,2500,2500,2492,2487,2608,2491,79,81,82,79,1111,5
16393,8,2500,2500,2500,2500,2485,2435,2475,2417,79,81,82,79,1111,5
16403,8,2500,2500,2500,2500,2418,2387,2485,1911,79,81,82,79,1111,5
16413,8,2500,2500,2500,2500,2534,2393,2497,2301,79,81,82,79,1111,5
16423,8,2500,2500,2500,2500,2515,1889,2428,2343,79,81,82,79,1111,5
16433,8,2500,2500,2500,2500,2503,1908,2606,2308,79,81,82,79,1111,5
16443,8,2500,2500,2500,2500,2522,2242,2540,2437,79,81,82,79,1111,5
16453,8,2500,2500,2500,2500,2418,2374,2540,2435,79,81,82,79,1111,5
16463,8,2500,2500,2500,2500,2485,2549,2683,2410,79,81,82,79,1111,5
16473,8,2500,2500,2500,2500,2403,2587,2465,2426,79,81,82,79,1111,5
16483,8,2500,2500,2500,2500,2320,2823,2523,2440,79,81,82,79,1111,5
16493,8,2500,2500,2500,2500,2309,2455,2509,2531,79,81,82,79,1111,5
16503,8,2500,2500,2500,2500,2395,2507,2564,2518,79,81,82,79,1111,5
16513,8,2500,2500,2500,2500,2375,2185,2485,2547,79,81,82,79,1111,5
16523,8,2500,2500,2500,2500,2468,2668,2429,2570,79,81,82,79,1111,5
16533,8,2500,2500,2500,2500,2280,2589,2406,2591,79,81,82,79,1111,5
16543,8,2500,2500,2500,2500,1961,2439,2312,2557,79,81,82,79,1111,5
16553,8,2500,2500,2500,2500,2295,2421,2215,2554,79,81,82,79,1111,5
16563,8,2500,2500,2500,2500,2405,2525,1992,2572,79,81,82,79,1111,5
16573,8,2500,2500,2500,2500,2458,2515,2014,2526,79,81,82,79,1111,5
16583,8,2500,2500,2500,2500,2688,2533,2282,2535,79,81,82,79,1111,5
16593,8,2500,2500,2500,2500,2468,2308,2458,2575,79,81,82,79,1111,5
16603,8,2500,2500,2500,2500,2456,2597,2573,2584,79,81,82,79,1111,5
16613,8,2500,2500,2500,2500,2593,2491,2584,2560,79,81,82,79,1111,5
16623,8,2500,2500,2500,2500,2593,2464,2618,2547,79,81,82,79,1111,5
16633,8,2500,2500,2500,2500,2531,2528,2737,2496,79,81,82,79,1111,5
16643,8,2500,2500,2500,2500,2601,2456,2653,2464,79,81,82,79,1111,5
16653,8,2500,2500,2500,2500,2483,2455,2563,2079,79,81,82,79,1111,5
16663,8,2500,2500,2500,2500,2443,2376,2531,2102,79,81,82,79,1111,5
16673,8,2500,2500,2500,2500,2505,2250,2535,2343,79,81,82,79,1111,5
16683,8,2500,2500,2500,2500,2534,2235,2504,2380,79,81,82,79,1111,5
16693,8,2500,2500,2500,2500,2530,2002,2439,2389,79,81,82,79,1111,5
16703,8,2500,2500,2500,2500,2610,2358,2485,2504,79,81,82,79,1111,5
16713,8,2500,2500,2500,2500,2389,2409,2457,2356,79,81,82,79,1111,5
16723,8,2500,2500,2500,2500,2463,2362,2550,2409,79,81,82,79,1111,5
16733,8,2500,2500,2500,2500,2410,2417,2514,2424,79,81,82,79,1111,5
16743,8,2500,2500,2500,2500,2350,2499,2605,2388,79,81,82,79,1111,5
16753,8,2500,2500,2500,2500,2351,2601,2551,2514,79,81,82,79,1111,5
16763,8,2500,2500,2500,2500,2373,2751,2509,2551,79,81,82,79,1111,5
16773,8,2500,2500,2500,2500,2349,2695,2512,2565,79,81,82,79,1111,5
16783,8,2500,2500,2500,2500,2439,2448,2559,2548,79,81,82,79,1111,5
16793,8,2500,2500,2500,2500,2316,2453,2351,2588,79,81,82,79,1111,5
16803,8,2500,2500,2500,2500,2027,2588,2330,2597,79,81,82,79,1111,5
16813,8,2500,2500,2500,2500,2285,2440,2289,2558,79,81,82,79,1111,5
16823,8,2500,2500,2500,2500,2426,2503,1931,2516,79,81,82,79,1111,5
16833,8,2500,2500,2500,2500,2484,2475,2011,2545,79,81,82,79,1111,5
16843,8,2500,2500,2500,2500,2549,2584,2371,2579,79,81,82,79,1111,5
16853,8,2500,2500,2500,2500,2649,2531,2555,2557,79,81,82,79,1111,5
16863,8,2500,2500,2500,2500,2579,2539,2599,2551,79,81,82,79,1111,5
16873,8,2500,2500,2500,2500,2620,2490,2503,2531,79,81,82,79,1111,5
16883,8,2500,2500,2500,2500,2556,2495,2620,2500,79,81,82,79,1111,5
16893,8,2500,2500,2500,2500,2459,2507,2618,2523,79,81,82,79,1111,5
16903,8,2500,2500,2500,2500,2493,2380,2662,2500,79,81,82,79,1111,5
16913,8,2500,2500,2500,2500,2517,2526,2673,1996,79,81,82,79,1111,5
16923,8,2500,2500,2500,2500,2482,2378,2547,2309,79,81,82,79,1111,5
16933,8,2500,2500,2500,2500,2548,2390,2414,2339,79,81,82,79,1111,5
16943,8,2500,2500,2500,2500,2492,1923,2442,2337,79,81,82,79,1111,5
16953,8,2500,2500,2500,2500,2583,2009,2535,2376,79,81,82,79,1111,5
16963,8,2500,2500,2500,2500,2476,2390,2578,2418,79,81,82,79,1111,5
16973,8,2500,2500,2500,2500,2470,2460,2556,2398,79,81,82,79,1111,5
16983,8,2500,2500,2500,2500,2376,2543,2554,2456,79,81,82,79,1111,5
16993,8,2500,2500,2500,2500,2428,2639,2516,2441,79,81,82,79,1111,5
17003,8,2500,2500,2500,2500,2301,2562,2608,2483,79,81,82,79,1111,5
17013,8,2500,2500,2500,2500,2306,2393,2596,2505,79,81,82,79,1111,5
17023,8,2500,2500,2500,2500,2351,2665,2491,2551,79,81,82,79,1111,5
17033,8,2500,2500,2500,2500,2358,2501,2424,2584,79,81,82,79,1111,5
17043,8,2500,2500,2500,2500,2424,2443,2470,2635,79,81,82,79,1111,5
17053,8,2500,2500,2500,2500,2259,2517,2356,2565,79,81,82,79,1111,5
17063,8,2500,2500,2500,2500,2029,2568,2276,2574,79,81,82,79,1111,5
17073,8,2500,2500,2500,2500,2317,2579,2231,2537,79,81,82,79,1111,5
17083,8,2500,2500,2500,2500,2416,2439,1910,2556,79,81,82,79,1111,5
17093,8,2500,2500,2500,2500,2556,2475,2195,2541,79,81,82,79,1111,5
17103,8,2500,2500,2500,2500,2537,2404,2426,2568,79,81,82,79,1111,5
17113,8,2500,2500,2500,2500,2651,2493,2360,2512,79,81,82,79,1111,5
17123,8,2500,2500,2500,2500,2464,2403,2632,2535,79,81,82,79,1111,5
17133,8,2500,2500,2500,2500,2551,2510,2595,2551,79,81,82,79,1111,5
17143,8,2500,2500,2500,2500,2515,2515,2699,2556,79,81,82,79,1111,5
17153,8,2500,2500,2500,2500,2500,2568,2643,2481,79,81,82,79,1111,5
17163,8,2500,2500,2500,2500,2539,2379,2571,2270,79,81,82,79,1111,5
17173,8,2500,2500,2500,2500,2471,2404,2532,1989,79,81,82,79,1111,5
17183,8,2500,2500,2500,2500,2459,2385,2590,2264,79,81,82,79,1111,5
17193,8,2500,2500,2500,2500,2598,2316,2548,2370,79,81,82,79,1111,5
17203,8,2500,2500,2500,2500,2375,1893,2472,2426,79,81,82,79,1111,5
17213,8,2500,2500,2500,2500,2510,2208,2522,2380,79,81,82,79,1111,5
17223,8,2500,2500,2500,2500,2443,2455,2541,2400,79,81,82,79,1111,5
17233,8,2500,2500,2500,2500,2468,2456,2564,2310,79,81,82,79,1111,5
17243,8,2500,2500,2500,2500,2434,2515,2554,2388,79,81,82,79,1111,5
17253,8,2500,2500,2500,2500,2349,2564,2475,2501,79,81,82,79,1111,5
17263,8,2500,2500,2500,2500,2335,2563,2565,2524,79,81,82,79,1111,5
17273,8,2500,2500,2500,2500,2475,2538,2578,2560,79,81,82,79,1111,5
17283,8,2500,2500,2500,2500,2368,2609,2509,2564,79,81,82,79,1111,5
17293,8,2500,2500,2500,2500,2342,2522,2472,2550,79,81,82,79,1111,5
17303,8,2500,2500,2500,2500,2510,2517,2405,2613,79,81,82,79,1111,5
17313,8,2500,2500,2500,2500,2226,2431,2418,2601,79,81,82,79,1111,5
17323,8,2500,2500,2500,2500,2026,2657,2373,2559,79,81,82,79,1111,5
17333,8,2500,2500,2500,2500,2328,2501,1901,2581,79,81,82,79,1111,5
17343,8,2500,2500,2500,2500,2564,2451,1991,2543,79,81,82,79,1111,5
17353,8,2500,2500,2500,2500,2751,2187,2306,2535,79,81,82,79,1111,5
17363,8,2500,2500,2500,2500,2616,2770,2460,2525,79,81,82,79,1111,5
17373,8,2500,2500,2500,2500,2323,2559,2522,2563,79,81,82,79,1111,5
17383,8,2500,2500,2500,2500,2458,2695,2593,2537,79,81,82,79,1111,5
17393,8,2500,2500,2500,2500,2559,2606,2601,2488,79,81,82,79,1111,5
17403,8,2500,2500,2500,2500,2555,2431,2618,2535,79,81,82,79,1111,5
17413,8,2500,2500,2500,2500,2499,2374,2608,2492,79,81,82,79,1111,5
17423,8,2500,2500,2500,2500,2529,2314,2617,2002,79,81,82,79,1111,5
17433,8,2500,2500,2500,2500,2638,2425,2617,2051,79,81,82,79,1111,5
17443,8,2500,2500,2500,2500,2455,2448,2482,2379,79,81,82,79,1111,5
17453,8,2500,2500,2500,2500,2521,2114,2490,2434,79,81,82,79,1111,5
17463,8,2500,2500,2500,2500,2500,1935,2543,2262,79,81,82,79,1111,5
17473,8,2500,2500,2500,2500,2538,2335,2426,2413,79,81,82,79,1111,5
17483,8,2500,2500,2500,2500,2514,2384,2633,2456,79,81,82,79,1111,5
17493,8,2500,2500,2500,2500,2434,2410,2417,2400,79,81,82,79,1111,5
17503,8,2500,2500,2500,2500,2345,2601,2534,2495,79,81,82,79,1111,5
17513,8,2500,2500,2500,2500,2355,2572,2598,2493,79,81,82,79,1111,5
17523,8,2500,2500,2500,2500,2357,2539,2726,2497,79,81,82,79,1111,5
17533,8,2500,2500,2500,2500,2359,2505,2645,2539,79,81,82,79,1111,5
17543,8,2500,2500,2500,2500,2357,2591,2383,2812,79,81,82,79,1111,5
17553,8,2500,2500,2500,2500,2463,2523,2453,2564,79,81,82,79,1111,5
17563,8,2500,2500,2500,2500,2458,2543,2358,2603,79,81,82,79,1111,5
17573,8,2500,2500,2500,2500,2264,2466,2314,2615,79,81,82,79,1111,5
17583,8,2500,2500,2500,2500,2011,2434,2235,2496,79,81,82,79,1111,5
17593,8,2500,2500,2500,2500,2354,2623,1912,2543,79,81,82,79,1111,5
17603,8,2500,2500,2500,2500,2479,2501,1992,2543,79,81,82,79,1111,5
17613,8,2500,2500,2500,2500,2449,2454,2366,2546,79,81,82,79,1111,5
17623,8,2500,2500,2500,2500,2532,2495,2528,2554,79,81,82,79,1111,5
17633,8,2500,2500,2500,2500,2614,2540,2566,2572,79,81,82,79,1111,5
17643,8,2500,2500,2500,2500,2547,2568,2576,2572,79,81,82,79,1111,5
17653,8,2500,2500,2500,2500,2480,2501,2656,2493,79,81,82,79,1111,5
17663,8,2500,2500,2500,2500,2535,2475,2634,2514,79,81,82,79,1111,5
17673,8,2500,2500,2500,2500,2478,2510,2609,2491,79,81,82,79,1111,5
17683,8,2500,2500,2500,2500,2555,2426,2618,1983,79,81,82,79,1111,5
17693,8,2500,2500,2500,2500,2563,2382,2576,2229,79,81,82,79,1111,5
17703,8,2500,2500,2500,2500,2501,2358,2549,2426,79,81,82,79,1111,5
17713,8,2500,2500,2500,2500,2559,2049,2440,2383,79,81,82,79,1111,5
17723,8,2500,2500,2500,2500,2372,2068,2418,2328,79,81,82,79,1111,5
17733,8,2500,2500,2500,2500,2510,2351,2443,2371,79,81,82,79,1111,5
17743,8,2500,2500,2500,2500,2420,2374,2592,2400,79,81,82,79,1111,5
17753,8,2500,2500,2500,2500,2471,2499,2584,2468,79,81,82,79,1111,5
17763,8,2500,2500,2500,2500,2433,2609,2589,2497,79,81,82,79,1111,5
17773,8,2500,2500,2500,2500,2399,2631,2493,2467,79,81,82,79,1111,5
17783,8,2500,2500,2500,2500,2423,2574,2651,2476,79,81,82,79,1111,5
17793,8,2500,2500,2500,2500,2328,2583,2510,2525,79,81,82,79,1111,5
17803,8,2500,2500,2500,2500,2420,2465,2437,2578,79,81,82,79,1111,5
17813,8,2500,2500,2500,2500,2385,2487,2379,2574,79,81,82,79,1111,5
17823,8,2500,2500,2500,2500,2399,2409,2379,2589,79,81,82,79,1111,5
17833,8,2500,2500,2500,2500,2074,2641,2390,2559,79,81,82,79,1111,5
17843,8,2500,2500,2500,2500,2045,2539,2189,2560,79,81,82,79,1111,5
17853,8,2500,2500,2500,2500,2296,2513,1842,2537,79,81,82,79,1111,5
17863,8,2500,2500,2500,2500,2513,2512,2070,2509,79,81,82,79,1111,5
17873,8,2500,2500,2500,2500,2557,2507,2428,2568,79,81,82,79,1111,5
17883,8,2500,2500,2500,2500,2537,2549,2563,2580,79,81,82,79,1111,5
17893,8,2500,2500,2500,2500,2578,2589,2593,2543,79,81,82,79,1111,5
17903,8,2500,2500,2500,2500,2542,2510,2582,2531,79,81,82,79,1111,5
17913,8,2500,2500,2500,2500,2488,2441,2596,2551,79,81,82,79,1111,5
17923,8,2500,2500,2500,2500,2634,2491,2609,2488,79,81,82,79,1111,5
17933,8,2500,2500,2500,2500,2358,2464,2682,2121,79,81,82,79,1111,5
17943,8,2500,2500,2500,2500,2484,2393,2618,2151,79,81,82,79,1111,5
17953,8,2500,2500,2500,2500,2398,2408,2499,2358,79,81,82,79,1111,5
17963,8,2500,2500,2500,2500,2510,2363,2479,2354,79,81,82,79,1111,5
17973,8,2500,2500,2500,2500,2441,1859,2508,2412,79,81,82,79,1111,5
17983,8,2500,2500,2500,2500,2564,2062,2455,2423,79,81,82,79,1111,5
17993,8,2500,2500,2500,2500,2493,2440,2493,2510,79,81,82,79,1111,5
18003,8,2500,2500,2500,2500,2493,2510,2521,2385,79,81,82,79,1111,5
18013,8,2500,2500,2500,2500,2451,2582,2584,2401,79,81,82,79,1111,5
18023,8,2500,2500,2500,2500,2407,2534,2632,2422,79,81,82,79,1111,5
18033,8,2500,2500,2500,2500,2297,2496,2613,2535,79,81,82,79,1111,5
18043,8,2500,2500,2500,2500,2351,2468,2614,2534,79,81,82,79,1111,5
18053,8,2500,2500,2500,2500,2498,2601,2546,2610,79,81,82,79,1111,5
18063,8,2500,2500,2500,2500,2337,2607,2401,2558,79,81,82,79,1111,5
18073,8,2500,2500,2500,2500,2356,2630,2390,2572,79,81,82,79,1111,5
18083,8,2500,2500,2500,2500,2343,2499,2224,2526,79,81,82,79,1111,5
18093,8,2500,2500,2500,2500,2299,2489,2357,2574,79,81,82,79,1111,5
