# motion pattern log x1.5 3.2V max-perf (read from RAM via SWD) n=612
t_ms,seg,slip,cmd_vx_body,cmd_vx,odom_vx,odom_vy,ground_vx,ground_vy,a_odom_x_cm,a_imu_x_cm,accel_res_cm,geom_res_x10,rot_res_mrad,accel_gain_x1000,w0_x100,w1_x100,w2_x100,w3_x100,cmd_vy,cmd_w_mrad,gyro_mrad,t0_x100,t1_x100,t2_x100,t3_x100,rx_stall,rx_restart,v0_x100,v1_x100,v2_x100,v3_x100
29,1,0,3500,104,75,10,23,2,359,67,292,-6,116,1000,-175,-158,162,265,5,1,-13,-273,-259,232,296,0,0,-307,-276,258,310
59,1,133,3499,284,665,-4,166,11,2400,478,1922,-524,-316,1000,-3025,-341,200,2846,5,9,-8,-763,-681,659,789,0,0,-271,-249,227,279
89,1,133,3499,464,681,102,238,10,1590,401,1189,-396,843,1000,-2337,-695,558,3078,5,46,-146,-1245,-1097,1092,1291,0,0,-314,-261,278,308
120,1,129,3499,644,628,120,340,0,-253,338,-591,-206,1051,1000,-1704,-1032,910,2609,6,115,-161,-1718,-1506,1532,1801,0,0,-358,-298,320,354
150,1,133,3499,824,1084,210,456,-20,867,343,512,-491,2604,1000,-3067,-1298,1385,4952,8,207,-444,-2183,-1911,1975,2319,0,0,-337,-261,327,339
180,1,129,3499,1004,1202,199,552,-79,422,256,166,-447,2852,1000,-3207,-1545,1910,5273,11,283,-245,-2650,-2324,2411,2835,0,0,-364,-291,339,359
210,1,129,3499,1184,1284,29,666,-96,677,402,277,-439,1268,1000,-4041,-1666,2215,4846,14,245,112,-3146,-2764,2820,3323,0,0,-388,-352,327,391
240,1,129,3499,1364,1331,130,752,-79,-373,303,-676,-309,1544,1000,-3621,-2257,2487,4969,15,195,148,-3647,-3204,3229,3805,0,0,-440,-368,368,404
270,1,133,3499,1544,1825,369,868,-116,1063,360,701,-657,4333,1000,-4641,-2507,2845,8133,15,234,-174,-4130,-3619,3663,4306,0,0,-437,-303,394,363
300,1,135,3479,1724,1943,297,962,-176,1232,368,864,-601,4700,1000,-4940,-2710,3471,8241,14,307,-374,-4604,-4023,4107,4815,0,0,-443,-327,411,404
330,1,131,3392,1905,2013,250,1051,-147,335,346,-14,-536,4677,1000,-5153,-3000,3841,8133,16,448,-634,-5060,-4416,4565,5345,0,0,-450,-354,435,456
360,1,131,3289,2084,2253,358,1788,150,-435,213,-666,-626,4944,1000,-5762,-3564,3959,9221,22,663,-773,-5483,-4801,5026,5901,0,0,-446,-348,455,477
390,1,199,3182,2264,2372,535,2124,351,675,210,502,-569,6447,1000,-5283,-4055,4307,10105,36,899,-898,-5888,-5198,5475,6477,0,0,-456,-335,477,490
420,1,199,3062,2442,2629,664,2413,500,1046,403,719,-908,9347,1000,-5740,-3409,4495,12499,59,1147,-911,-6270,-5610,5905,7070,0,0,-412,-294,424,490
451,1,195,2928,2619,2403,369,2532,578,-1307,126,-1806,-573,6637,1000,-5601,-3637,4857,9975,94,1401,-713,-6620,-6046,6301,7683,0,0,-331,-258,356,490
481,1,195,2804,2787,2376,314,2491,382,-205,173,-378,-438,5292,1000,-5477,-3911,5119,9373,147,1442,92,-6970,-6556,6584,8253,0,0,-354,-322,341,489
511,1,129,2690,2814,2216,203,2330,216,545,217,-523,-206,2684,1000,-5202,-4287,5137,7786,150,1269,929,-7080,-6671,6596,8290,0,0,-358,-207,281,203
541,1,132,2574,2675,1738,-368,2137,-7,-1772,-53,2324,-23,554,1000,-5193,-2864,5212,4400,70,1017,674,-6915,-6216,6393,7692,0,0,-255,-130,194,117
571,1,128,2474,2512,1677,-334,1872,-243,-115,84,194,-56,-337,1000,-5335,-3024,4605,4064,29,839,350,-6594,-5781,6063,7126,0,0,-142,-230,100,237
601,1,132,2371,2393,1567,-180,1731,-180,-604,60,692,30,-292,1000,-4534,-3314,4221,3896,27,729,401,-6299,-5524,5758,6771,0,0,-209,-225,158,230
631,1,0,2264,2287,1759,-104,1686,-143,451,-31,-464,14,-415,1000,-4962,-3925,4439,4581,16,602,453,-6063,-5279,5502,6427,0,0,-202,-164,149,156
661,1,0,2149,2174,1698,-111,1692,-136,191,-131,-303,-20,-163,1000,-4840,-3632,4274,4526,11,480,390,-5794,-5030,5218,6078,0,0,-147,-175,99,165
691,1,132,2031,2057,1575,-160,1676,-105,-406,43,447,-83,426,1000,-4621,-2963,4050,4337,4,385,233,-5511,-4764,4934,5723,0,0,-119,-179,81,176
721,1,0,1911,1939,1534,-83,1612,-124,-364,-64,372,-39,310,1000,-4317,-3205,3830,4232,18,338,154,-5174,-4531,4611,5416,0,0,-81,-169,53,169
751,1,128,1791,1819,1440,-133,1561,-75,-267,-427,-192,31,-392,1000,-4186,-3223,3721,3543,24,315,129,-4841,-4268,4308,5094,0,0,-70,-152,46,152
782,1,128,1668,1697,1398,-15,1592,-105,-101,-84,65,-75,-20,1000,-4020,-3080,3138,3943,39,299,-12,-4485,-4021,3982,4787,0,0,-46,-118,37,125
812,1,0,1536,1570,1385,-104,1456,-52,-186,-223,-74,-5,89,1000,-3929,-2940,3559,3659,50,277,168,-4122,-3752,3651,4455,0,0,-2,-107,-13,96
842,1,132,1401,1437,1209,-9,1352,-111,-723,-152,637,-20,255,1000,-3266,-2679,2924,3427,68,233,140,-3734,-3490,3283,4112,0,0,3,-91,-11,86
872,1,128,1273,1306,1163,-72,1295,-74,105,-231,-369,-71,47,1000,-3446,-2374,2758,3211,70,221,36,-3378,-3191,2970,3758,0,0,32,-85,-34,81
902,1,128,1138,1173,1098,-50,1210,-37,227,-359,-618,-72,-272,1000,-3304,-2341,2475,3005,86,211,62,-2987,-2917,2615,3423,0,0,57,-61,-54,56
932,1,128,910,1007,864,11,1108,-15,-472,-191,281,-82,-79,1000,-2529,-1874,1792,2547,90,196,25,-2528,-2539,2209,2973,0,0,97,28,-83,-40
962,1,128,696,827,732,-43,963,-3,-214,-364,-132,-144,120,1000,-2339,-1212,1521,2278,101,176,90,-2022,-2145,1756,2497,0,0,151,11,-137,-27
992,1,128,508,648,629,-77,830,26,-430,-427,0,-116,113,1000,-2051,-951,1442,1883,116,145,141,-1511,-1766,1290,2029,0,0,184,17,-175,-45
1022,1,129,349,468,484,-35,646,18,-694,-471,241,-162,-149,1000,-1740,-658,821,1598,133,111,137,-996,-1391,817,1562,0,0,205,40,-190,-63
1052,1,132,230,289,331,74,495,36,-817,-404,423,-138,-623,1000,-1175,-731,145,1225,145,71,152,-494,-1009,357,1088,0,0,172,83,-163,-116
1082,1,129,171,180,236,51,343,51,112,-472,-322,-171,-1294,1000,-1092,-433,-168,930,113,-45,576,-286,-703,145,697,0,0,-32,10,-22,-61
1113,1,0,93,104,264,-20,287,3,-187,-164,25,-29,-150,1000,-851,-526,573,722,114,-128,49,-98,-547,-55,471,0,0,127,-27,-156,1
1143,1,0,27,33,204,2,207,18,-290,-204,86,-1,90,1000,-547,-473,481,577,116,-117,-50,103,-383,-226,285,0,0,144,-16,-146,0
1173,1,0,-16,-14,135,27,108,38,-166,-361,-187,-6,-59,1000,-316,-354,249,450,113,-125,112,224,-264,-331,145,0,0,121,-38,-115,1
1203,1,0,-45,-44,61,35,69,53,-294,-184,0,-10,-173,1000,-132,-210,22,248,105,-166,133,280,-184,-393,38,0,0,98,-47,-98,-15
1233,2,132,-3498,-163,-76,54,-2,56,-668,-200,467,-23,-12,1000,256,102,-376,-62,100,-184,-18,593,103,-669,-301,0,0,329,219,-293,-292
1263,2,133,-3498,-343,-542,162,-165,30,-1564,-548,1014,-495,-1317,1000,485,1873,-3137,-360,99,-207,323,1077,523,-1097,-800,0,0,280,231,-275,-302
1293,2,128,-3497,-523,-479,-13,-287,20,-276,-410,-138,-123,77,1000,1095,1545,-1329,-996,100,-317,224,1542,919,-1550,-1318,0,0,351,242,-345,-323
1323,2,129,-3497,-703,-721,7,-411,56,-660,-427,233,-203,581,1000,1711,2347,-2058,-1360,102,-346,65,2030,1332,-1986,-1813,0,0,366,258,-345,-324
1353,2,129,-3496,-884,-951,121,-546,46,-781,-466,314,-262,-670,1000,2172,2504,-3275,-1902,104,-406,275,2513,1736,-2433,-2316,0,0,350,270,-352,-358
1383,2,133,-3496,-1064,-1140,-183,-655,45,-1020,-364,633,-307,1738,1000,2447,4221,-2676,-2471,108,-433,-380,3006,2144,-2874,-2807,0,0,431,257,-392,-306
1414,2,133,-3497,-1244,-1456,-249,-772,92,-1117,-338,780,-469,3382,1000,3189,5877,-3314,-2759,111,-289,-612,3538,2596,-3268,-3255,0,0,452,265,-385,-281
1444,2,129,-3498,-1424,-1336,-8,-872,162,517,-141,-665,-228,1544,1000,3438,4025,-3402,-2884,111,-117,-375,4072,3064,-3649,-3704,0,0,462,347,-396,-375
1474,2,129,-3498,-1604,-1540,159,-1015,180,-10,-345,-340,-237,648,1000,4252,4091,-4346,-3150,109,-121,339,4559,3492,-4070,-4201,0,0,421,354,-411,-441
1504,2,133,-3496,-1784,-1836,79,-1112,206,-1385,-564,821,-454,1229,1000,4648,5717,-5186,-3439,110,-257,580,5019,3880,-4530,-4725,0,0,426,324,-445,-438
1534,2,192,-3425,-1964,-1883,292,-1263,221,110,-340,-421,-131,132,1000,5615,4266,-5262,-4112,118,-459,633,5474,4236,-5023,-5252,0,0,423,353,-463,-490
1564,2,197,-3325,-2143,-2349,446,-1896,292,-1156,-453,799,-573,-4308,1000,5202,5062,-8853,-5181,133,-681,936,5938,4567,-5538,-5767,0,0,380,326,-460,-490
1594,2,193,-3222,-2321,-2175,145,-2060,288,-568,-242,193,-260,-1021,1000,5509,5274,-6269,-5262,160,-927,401,6413,4862,-6081,-6264,0,0,415,275,-490,-402
1624,2,193,-3116,-2498,-2243,-68,-2225,166,-150,-232,-268,-331,2326,1000,5784,6765,-5448,-5055,196,-965,-341,6954,5184,-6591,-6687,0,0,473,276,-489,-328
1654,2,197,-3009,-2673,-2329,209,-2302,112,-620,-373,449,-318,1000,1000,6290,5994,-6561,-5069,235,-867,-158,7534,5531,-7073,-7068,0,0,451,305,-490,-372
1684,2,192,-2895,-2848,-2191,194,-2311,202,344,-218,-643,-91,-715,1000,5965,4740,-6043,-5609,276,-835,-58,8097,5853,-7573,-7458,0,0,450,288,-490,-383
1715,2,133,-2772,-2894,-2339,272,-2422,183,299,-224,520,-204,615,1000,6583,5492,-6549,-5318,297,-809,-163,8268,5919,-7723,-7536,0,0,265,197,-325,-277
1745,2,132,-2655,-2749,-1968,198,-2463,205,1125,-138,1328,0,-242,1000,5630,4052,-5231,-5115,261,-749,-244,7818,5677,-7282,-7194,0,0,73,141,-135,-190
1775,2,128,-2549,-2588,-1894,76,-2417,146,54,11,192,52,-156,1000,5267,3991,-4678,-5301,210,-640,-496,7308,5445,-6755,-6825,0,0,120,171,-147,-198
1805,2,128,-2440,-2466,-1867,37,-2387,81,-31,42,-108,28,-264,1000,5012,4025,-4637,-5303,167,-473,-604,6936,5300,-6326,-6533,0,0,150,178,-152,-187
1835,2,0,-2327,-2353,-1812,83,-2257,61,56,274,-49,28,111,1000,5064,3898,-4508,-4956,122,-300,-537,6584,5184,-5910,-6268,0,0,114,195,-106,-195
1865,2,0,-2208,-2236,-1774,49,-1987,25,213,88,113,25,258,1000,4962,3971,-4269,-4840,88,-159,-389,6235,5023,-5519,-5977,0,0,122,145,-113,-141
1895,2,0,-2087,-2116,-1710,16,-1803,30,194,151,81,28,-266,1000,4641,3802,-4118,-4820,63,-65,-213,5884,4821,-5154,-5672,0,0,120,114,-115,-113
1925,2,128,-1963,-1993,-1601,-9,-1701,46,470,112,396,30,-100,1000,4369,3673,-3723,-4503,48,-19,-91,5531,4578,-4818,-5354,0,0,114,95,-112,-97
1955,2,0,-1838,-1868,-1580,162,-1630,59,68,111,-121,55,279,1000,4810,3270,-3905,-4062,40,-7,-23,5179,4307,-4503,-5026,0,0,57,106,-61,-110
1985,2,0,-1711,-1742,-1459,36,-1559,61,320,218,117,7,-221,1000,4023,3288,-3554,-3980,25,-20,29,4803,4041,-4173,-4714,0,0,69,68,-75,-72
2015,2,0,-1581,-1614,-1387,76,-1444,62,373,213,162,30,-110,1000,3964,2980,-3409,-3743,14,-35,-31,4426,3763,-3847,-4389,0,0,31,75,-36,-75
2046,2,0,-1447,-1482,-1320,22,-1324,32,166,282,-118,-13,-469,1000,3496,2971,-3318,-3654,3,-44,-16,4044,3474,-3514,-4052,0,0,26,34,-33,-32
2076,2,0,-1309,-1346,-1188,153,-1257,54,554,148,285,-16,161,1000,3541,2518,-3163,-2876,-7,-48,-3,3651,3179,-3169,-3703,0,0,-35,72,27,-68
2106,2,0,-1168,-1208,-1139,74,-1144,70,192,154,52,6,265,1000,3305,2530,-2807,-2947,-36,-20,-118,3225,2930,-2768,-3376,0,0,-59,57,63,-36
2136,2,132,-941,-1046,-932,71,-1042,23,905,207,677,-4,111,1000,2664,2032,-2388,-2412,-52,8,-151,2758,2591,-2340,-2954,0,0,-93,-15,95,48
2166,2,129,-711,-866,-744,115,-911,0,783,455,298,-184,986,1000,2053,2130,-2288,-1225,-67,41,-213,2247,2213,-1872,-2486,0,0,-127,1,137,39
2196,2,128,-537,-688,-648,132,-790,-9,43,369,-393,-113,1068,1000,2002,1717,-1901,-1051,-90,77,-183,1726,1853,-1390,-2031,0,0,-162,-11,170,54
2226,2,129,-384,-510,-446,124,-649,-17,738,445,236,-185,1613,1000,1388,1546,-1475,-256,-119,153,-299,1203,1524,-882,-1584,0,0,-184,3,205,53
2256,2,129,-303,-342,-251,156,-489,-56,165,414,-383,-272,2525,1000,955,1448,-1086,743,-166,253,-325,680,1263,-351,-1190,0,0,-181,92,218,-32
2286,2,0,-197,-221,-327,-6,-364,-69,451,411,113,-59,480,1000,891,1067,-770,-647,-177,286,54,335,1011,-30,-871,0,0,-71,-47,113,82
2316,2,0,-121,-135,-343,-80,-247,-76,-249,300,-586,-2,191,1000,878,1106,-526,-985,-190,274,208,73,835,199,-664,0,0,-109,-28,151,51
2346,2,0,-45,-54,-244,-66,-182,-68,243,504,-278,-21,234,1000,645,938,-318,-595,-172,184,376,-135,579,324,-431,0,0,-132,-45,106,46
2376,2,0,7,3,-171,-74,-129,-84,179,328,-97,8,42,1000,410,626,-142,-564,-148,80,220,-272,362,377,-254,0,0,-113,-26,78,26
2407,2,0,43,41,-118,-76,-72,-78,103,300,-169,0,126,1000,199,479,-79,-448,-127,37,-42,-347,213,408,-122,0,0,-89,-10,72,44
2437,3,0,-5,63,-54,-62,-40,-68,138,201,-1,0,135,1000,38,286,24,-258,-106,63,-100,-363,116,418,-13,0,0,-21,-42,12,83
2467,3,0,-2,65,-16,92,-15,0,79,93,554,38,289,1000,394,-184,-71,141,31,61,73,-103,-213,95,254,0,0,242,-329,-255,324
2497,3,129,23,62,-72,390,4,123,-124,14,-151,258,922,1000,1784,-1098,-161,287,211,-4,236,232,-647,-351,574,0,0,294,-341,-303,320
2527,3,133,53,61,-29,527,15,210,-442,54,400,184,954,1000,1779,-1334,-557,832,391,-94,235,557,-1091,-801,892,0,0,312,-361,-330,331
2557,3,128,66,61,-71,534,47,289,304,69,-128,83,1936,1000,1881,-813,-733,1134,571,-108,7,898,-1519,-1229,1233,0,0,350,-397,-355,382
2587,3,193,83,62,-177,808,77,347,-262,132,209,213,3242,1000,3312,-1188,-971,1429,751,-129,59,1234,-1950,-1657,1574,0,0,328,-413,-346,389
2617,3,193,110,64,-229,920,117,436,-212,88,-101,300,3119,1000,3845,-1556,-1150,1311,931,-160,150,1565,-2388,-2084,1917,0,0,322,-426,-343,393
2647,3,193,148,69,122,894,80,485,893,-109,65,164,-629,1000,1698,-2833,-1442,1664,1111,-241,511,1876,-2843,-2518,2253,0,0,354,-425,-404,351
2677,3,192,189,76,25,993,83,551,220,-107,-375,123,-123,1000,2145,-2657,-1923,1759,1291,-359,332,2170,-3315,-2953,2589,0,0,366,-466,-419,396
2707,3,193,213,87,-196,1300,121,612,-566,169,67,284,3288,1000,4378,-2557,-2079,2090,1471,-405,-298,2473,-3774,-3363,2949,0,0,349,-462,-363,430
2738,3,197,202,97,23,1402,111,695,504,-9,480,257,2121,1000,3668,-3496,-2112,2700,1651,-332,-113,2807,-4206,-3745,3341,0,0,399,-488,-429,438
2768,3,193,196,107,2,1470,149,762,509,3,-242,229,3169,1000,4055,-3280,-2131,3088,1830,-279,-128,3136,-4639,-4131,3724,0,0,404,-488,-423,445
2798,3,195,186,117,-357,1895,17,1464,-1137,384,-19,482,7857,1000,7443,-3004,-2304,3432,2010,-214,-602,3470,-5069,-4516,4110,0,0,370,-478,-339,477
2828,3,193,163,124,96,1853,9,1746,560,89,-258,310,3957,1000,4949,-4360,-2367,4153,2190,-106,68,3822,-5482,-4897,4500,0,0,418,-490,-438,432
2858,3,193,212,134,-56,1868,54,1813,-737,46,392,425,2579,1000,5428,-4532,-2695,3300,2370,-241,585,4105,-5963,-5331,4837,0,0,356,-490,-385,391
2888,3,193,260,157,95,1755,74,1804,137,-5,169,186,1324,1000,3937,-4383,-3008,3663,2548,-393,448,4345,-6476,-5735,5203,0,0,360,-490,-407,399
2918,3,193,291,195,81,1862,107,1866,-9,67,39,222,1871,1000,4340,-4606,-3121,3834,2724,-501,233,4551,-7007,-6087,5616,0,0,350,-490,-382,406
2948,3,64,305,257,127,1903,128,1922,-264,163,-834,127,2642,1000,4241,-4424,-3192,4392,2893,-569,68,4685,-7569,-6354,6092,0,0,335,-490,-363,431
2978,3,129,317,331,394,2146,129,1942,708,-127,210,291,227,1000,3918,-6443,-3141,4824,2959,-646,841,4592,-7918,-6356,6401,0,0,181,-470,-348,301
3008,3,132,347,343,415,1480,225,1967,187,57,1560,56,-1514,1000,1533,-4891,-2654,3564,2830,-861,387,4259,-7697,-6078,6135,0,0,94,-315,-246,151
3038,3,128,312,322,363,1490,223,1946,-270,173,-248,-2,-101,1000,1670,-4545,-2843,3663,2720,-896,-626,4096,-7396,-5875,5858,0,0,324,-294,-383,197
3069,3,128,252,260,214,1780,64,1957,-685,-466,-632,120,-2202,1000,2491,-5584,-3980,3147,2635,-751,-139,4139,-7014,-5786,5562,0,0,200,-234,-280,126
3099,3,128,213,221,222,1409,43,2006,61,-204,373,-40,-1413,1000,1545,-4201,-3350,2934,2542,-665,-404,4089,-6682,-5637,5301,0,0,285,-262,-339,176
3129,3,132,179,184,2,1595,-11,2033,-149,-29,848,116,335,1000,3230,-4119,-3532,2743,2450,-537,-592,4045,-6345,-5473,5055,0,0,179,-217,-217,161
3159,3,128,132,141,114,1493,-50,2040,131,23,-21,101,43,1000,2618,-4182,-3138,2810,2357,-364,-603,4030,-5981,-5314,4803,0,0,245,-176,-262,129
3189,3,128,99,103,33,1508,-118,2018,-125,144,-289,36,520,1000,2908,-3684,-3348,2935,2263,-221,-367,3989,-5635,-5147,4555,0,0,172,-176,-200,129
3219,3,132,88,87,-23,1312,-172,1911,-264,-293,457,36,-1221,1000,2339,-3441,-3371,2053,2166,-163,-31,3861,-5353,-4939,4340,0,0,136,-229,-189,167
3249,3,128,78,79,18,1385,-148,1927,-169,-109,304,30,-595,1000,2492,-3557,-3316,2465,2068,-128,-88,3705,-5095,-4720,4140,0,0,122,-169,-161,115
3279,3,128,71,72,22,1343,-143,1915,-15,214,26,18,-545,1000,2358,-3453,-3255,2406,1968,-93,-202,3540,-4834,-4490,3938,0,0,119,-146,-146,103
3309,3,0,63,64,2,1280,-100,1638,-39,32,89,-20,-599,1000,2203,-3167,-3257,2306,1866,-37,-177,3382,-4559,-4256,3734,0,0,105,-137,-126,100
3339,3,0,58,59,-2,1266,-94,1405,93,-275,-5,14,-622,1000,2262,-3211,-3153,2185,1761,13,-166,3210,-4288,-4009,3532,0,0,88,-118,-103,89
3369,3,0,45,46,-49,1200,-16,1325,-512,117,224,25,-265,1000,2387,-2873,-2982,2006,1654,69,-128,3055,-3992,-3774,3307,0,0,73,-103,-84,78
3400,3,0,51,50,13,1180,7,1211,119,338,-227,-4,-96,1000,2204,-2810,-2768,2293,1544,76,65,2834,-3740,-3503,3110,0,0,41,-94,-65,57
3430,3,0,63,59,10,1083,-60,1129,347,-239,154,-22,-553,1000,1875,-2642,-2704,2031,1431,60,78,2588,-3499,-3217,2914,0,0,15,-101,-38,71
3460,3,0,67,64,0,1007,30,1031,-112,127,90,20,-641,1000,1835,-2559,-2459,1746,1315,28,101,2344,-3245,-2940,2698,0,0,5,-81,-25,52
3490,3,0,74,72,38,954,27,1001,116,108,133,-3,-766,1000,1542,-2503,-2335,1766,1196,-3,85,2088,-2992,-2649,2485,0,0,-5,-55,-14,24
3520,3,0,81,78,-3,857,-14,912,99,-188,254,11,-686,1000,1499,-2215,-2176,1429,1054,-14,-12,1796,-2674,-2301,2227,0,0,-112,45,100,-66
3550,3,128,81,80,-25,625,44,756,-101,189,289,60,-1506,1000,1007,-1951,-1770,612,874,-8,-38,1450,-2250,-1873,1887,0,0,-112,53,106,-68
3580,3,129,70,76,110,480,28,618,496,11,161,150,-153,1000,834,-1867,-601,799,694,34,-254,1125,-1808,-1446,1545,0,0,-71,119,95,-116
3610,3,0,46,49,-41,481,20,495,-674,25,-565,80,-516,1000,1037,-1406,-1205,464,543,113,-165,932,-1369,-1135,1203,0,0,-55,69,79,-60
3640,3,0,53,52,-3,429,-19,421,84,49,-37,33,-642,1000,733,-1258,-1105,573,412,144,-30,680,-1059,-811,967,0,0,-84,60,101,-54
3670,3,0,59,58,3,424,-16,333,170,-86,-583,36,-374,1000,805,-1170,-976,669,300,121,80,445,-815,-540,764,0,0,-81,44,90,-45
3700,3,0,57,56,-36,290,15,264,-331,76,-264,92,-630,1000,733,-949,-660,138,200,80,150,247,-586,-317,558,0,0,-57,12,61,-18
3731,3,0,60,59,6,273,-4,254,36,-74,9,26,-356,1000,492,-795,-630,415,113,48,81,66,-397,-115,393,0,0,-98,33,89,-36
3761,3,0,58,58,5,241,27,212,12,121,-34,6,-235,1000,383,-677,-615,386,38,41,-72,-76,-217,58,243,0,0,-115,41,116,-32
3791,3,0,51,51,30,182,44,160,-10,147,-25,7,-217,1000,202,-598,-417,340,-20,67,-93,-163,-55,187,117,0,0,-103,62,111,-30
3821,3,0,43,43,46,130,26,89,107,-38,-260,-1,-36,1000,98,-435,-222,360,-61,93,-45,-215,65,272,24,0,0,-75,91,79,-54
3851,4,196,35,38,10,-48,26,21,-114,-40,493,21,-169,1000,-106,4,158,-141,-176,89,42,-421,347,530,-209,0,0,-322,321,317,-309
3881,4,135,18,38,-430,-659,41,-130,-1702,110,1540,477,-5050,1000,-212,239,573,-4602,-356,32,461,-778,759,939,-569,0,0,-346,217,304,-227
3911,4,193,-42,35,-129,-459,68,-218,1193,70,-1179,189,-1776,1000,-408,629,957,-1927,-536,-154,616,-1161,1143,1310,-968,0,0,-381,307,322,-346
3941,4,128,-99,28,-145,-610,95,-294,-197,46,-98,125,-2479,1000,-951,1020,959,-2281,-716,-328,682,-1531,1539,1675,-1373,0,0,-398,324,331,-371
3971,4,192,-152,18,-69,-668,75,-353,235,-27,-82,75,-722,1000,-1009,1467,1517,-1710,-896,-501,392,-1890,1943,2032,-1788,0,0,-401,367,346,-406
4001,4,129,-197,5,-44,-1054,75,-439,172,-1,310,245,-1409,1000,-1620,1732,2735,-2915,-1076,-632,403,-2230,2365,2390,-2201,0,0,-383,362,323,-407
4032,4,133,-218,-10,23,-1113,37,-506,-78,-125,816,206,483,1000,-1641,2168,3302,-2395,-1255,-695,-40,-2544,2810,2760,-2603,0,0,-381,417,354,-431
4062,4,129,-205,-26,-86,-1299,22,-590,-584,-35,125,254,-313,1000,-1823,2522,3370,-3380,-1434,-649,-155,-2831,3283,3156,-2979,0,0,-397,425,382,-423
4092,4,197,-189,-41,-454,-1570,30,-648,-1162,33,750,278,-3411,1000,-1960,3291,2529,-5628,-1614,-620,245,-3128,3748,3552,-3355,0,0,-434,359,393,-376
4122,4,135,-227,-57,-308,-1798,81,-734,820,223,564,395,-5810,1000,-3033,2708,3209,-6404,-1793,-740,690,-3458,4177,3908,-3770,0,0,-455,386,374,-443
4152,4,193,-272,-78,55,-1661,39,-869,9,43,-275,204,-1211,1000,-3204,2970,4243,-3771,-1972,-878,-29,-3776,4614,4245,-4204,0,0,-397,467,371,-490
4182,4,193,-259,-100,-61,-1735,-20,-1400,-502,-221,284,246,1414,1000,-2374,3871,4805,-3762,-2151,-834,-419,-4046,5099,4623,-4596,0,0,-408,490,416,-479
4212,4,197,-235,-119,-575,-2285,-182,-1771,-1607,162,2318,259,-3865,1000,-3168,5177,3750,-7418,-2330,-772,169,-4322,5580,5017,-4974,0,0,-476,402,427,-428
4242,4,199,-283,-140,-408,-2095,-277,-1906,143,189,794,251,-5025,1000,-3407,4230,3545,-6711,-2509,-911,817,-4641,6017,5354,-5408,0,0,-468,397,376,-490
4272,4,193,-386,-176,-288,-1888,-330,-1994,519,-7,-937,201,-2492,1000,-2803,4226,3862,-5235,-2685,-1187,862,-4948,6448,5616,-5913,0,0,-413,383,326,-490
4302,4,199,-467,-231,-761,-2359,-319,-2023,-1076,280,871,548,-8234,1000,-3037,4220,3346,-9538,-2856,-1456,1125,-5193,6915,5822,-6458,0,0,-415,282,289,-490
4332,4,195,-529,-306,-336,-1946,-390,-2041,1938,-55,-2507,355,-5050,1000,-3273,3271,3443,-6629,-3020,-1722,130,-5367,7411,5965,-7042,0,0,-363,330,278,-490
4363,4,193,-518,-387,-221,-1932,-384,-2129,886,-157,-1481,193,-2908,1000,-3554,3718,3630,-5594,-3181,-1724,-611,-5456,7979,6154,-7571,0,0,-352,399,302,-490
4393,4,197,-423,-430,-323,-2143,-343,-2163,-696,-30,945,170,-784,1000,-3346,4898,4217,-5837,-3353,-1503,-1192,-5611,8545,6514,-7964,0,0,-405,472,412,-490
4423,4,193,-294,-332,-489,-2633,-308,-2263,-593,-94,11,219,-849,1000,-3684,6362,5141,-7297,-3478,-1172,-972,-6034,8689,7120,-7851,0,0,-485,291,490,-253
4453,4,129,-242,-242,-109,-2225,-163,-2266,1105,373,0,191,-3576,1000,-4464,4112,4544,-5878,-3491,-951,-89,-6251,8560,7420,-7573,0,0,-408,453,378,-464
4483,4,129,-259,-258,-298,-2462,-157,-2339,44,47,0,195,-3912,1000,-4361,5137,4698,-6826,-3490,-1004,368,-6219,8583,7366,-7628,0,0,-376,420,309,-474
4513,4,128,-254,-254,-85,-2471,-181,-2334,247,-276,0,87,-146,1000,-4412,5702,5733,-5256,-3490,-994,-287,-6225,8578,7376,-7616,0,0,-412,402,381,-405
4543,4,128,-206,-206,97,-2401,-99,-2388,864,128,0,-4,-1690,1000,-5365,4942,5378,-4815,-3492,-844,-305,-6324,8509,7534,-7454,0,0,-411,433,393,-424
4573,4,0,-183,-186,-153,-2449,-109,-2476,-971,-187,-897,-78,1435,1000,-4190,6572,5458,-4693,-3494,-755,-469,-6361,8486,7608,-7378,0,0,-469,395,454,-367
4603,4,129,-167,-164,-32,-2637,-55,-2475,-201,140,0,270,-2877,1000,-5053,4946,6133,-6385,-3495,-678,169,-6404,8457,7682,-7302,0,0,-343,437,300,-467
4633,4,0,-143,-147,-118,-2601,-109,-2555,-272,-177,-95,94,111,1000,-4562,6068,5974,-5611,-3496,-624,-558,-6436,8433,7735,-7244,0,0,-474,383,466,-343
4663,4,0,-137,-137,86,-2657,-11,-2608,326,-126,0,87,36,1000,-5134,5841,6679,-5034,-3497,-573,-50,-6455,8422,7776,-7203,0,0,-384,443,355,-451
4694,4,129,-109,-109,-18,-2497,-58,-2648,723,-40,0,220,-394,1000,-4425,5217,6217,-5467,-3497,-494,-287,-6511,8380,7862,-7111,0,0,-463,432,442,-415
