54008,0,0,-12,-793,-3,-32,0,0,0,0,500,503,502,502,0,0,0,0
54108,0,0,6,-2,-26,-3,0,0,0,0,418,482,497,491,0,0,0,0
54208,0,0,-28,2,13,4,0,0,0,0,487,462,484,496,0,0,0,0
54308,0,0,-13,-16,51,-9,0,0,0,0,395,401,496,495,0,0,0,0
54408,0,0,-29,-24,-26,39,0,0,0,0,492,446,496,493,0,0,0,0
54508,0,0,4,-1,19,9,0,0,0,0,460,335,497,490,0,0,0,0
54608,0,0,-24,-28,8,4,0,0,0,0,454,495,498,499,0,0,0,0
54708,0,0,32,-25,-2,-14,0,0,0,0,469,487,493,490,0,0,0,0
54808,0,0,-22,34,29,36,0,0,0,0,496,495,495,490,0,0,0,0
54908,0,0,0,32,14,14,0,0,0,0,494,489,496,489,0,0,0,0
55008,3,800,25,-14,19,8,1,1,1,1,449,496,497,498,0,0,0,0
55108,3,800,22,-45,863,18,1,1,1,1,496,496,496,496,0,0,0,0
55208,3,800,-3,33,801,-26,1,1,1,1,496,497,496,496,0,0,0,0
55308,3,800,0,14,822,14,1,1,1,1,496,497,496,496,0,0,0,0
55408,3,800,41,26,753,41,1,1,1,1,496,497,496,497,0,0,0,0
55508,3,800,-13,-8,875,13,1,1,1,1,496,497,497,496,0,0,0,0
55608,3,800,9,61,807,-17,1,1,1,1,497,497,496,497,0,0,0,0
55708,3,800,-22,0,760,-1,1,1,1,1,496,498,496,496,0,0,0,0
55808,3,800,3,-7,498,2,1,1,1,1,502,502,502,502,0,0,0,0
55908,3,800,-9,25,810,-18,1,1,1,1,496,497,495,496,0,0,0,0
56008,3,800,-25,-6,787,-26,1,1,1,1,496,497,497,497,0,0,0,0
56108,3,800,-29,-22,760,28,1,1,1,1,497,498,497,497,0,0,0,0
56208,3,800,6,16,839,16,1,1,1,1,497,497,496,497,0,0,0,0
56308,3,800,-3,-14,812,-1,1,1,1,1,496,497,497,496,0,0,0,0
56408,3,800,65,-14,814,44,1,1,1,1,497,497,496,497,0,0,0,0
56508,3,800,-61,-55,779,7,1,1,1,1,496,498,497,497,0,0,0,0
56608,3,800,7,-38,221,4,1,1,1,1,497,497,496,497,0,0,0,0
56708,3,800,-9,-29,750,-26,1,1,1,1,496,497,496,496,0,0,0,0
56808,3,800,18,-14,805,-17,1,1,1,1,497,497,497,497,0,0,0,0
56908,3,800,0,2,770,4,1,1,1,1,501,502,501,502,0,0,0,0
57008,3,-800,-17,-32,845,-22,1,1,1,1,496,497,496,495,0,0,0,0
57108,3,-800,-13,-52,-1014,38,1,1,1,1,497,498,497,498,0,0,0,0
57208,3,-800,17,-52,-748,17,1,1,1,1,497,498,497,497,0,0,0,0
57308,3,-800,0,0,-826,14,1,1,1,1,497,497,497,497,0,0,0,0
57408,3,-800,-12,29,-781,63,1,1,1,1,497,498,497,497,0,0,0,0
57508,3,-800,26,-39,-801,-68,1,1,1,1,497,497,497,497,0,0,0,0
57608,3,-800,42,39,-850,2,1,1,1,1,497,498,497,497,0,0,0,0
57708,3,-800,9,-14,-746,-9,1,1,1,1,496,498,496,497,0,0,0,0
57808,3,-800,-22,29,-835,-2,1,1,1,1,497,497,497,497,0,0,0,0
57908,3,-800,75,35,-783,17,1,1,1,1,497,498,497,498,0,0,0,0
58008,3,-800,17,4,-862,-12,1,1,1,1,497,498,497,497,0,0,0,0
58108,3,-800,7,-9,-789,-21,1,1,1,1,497,498,497,497,0,0,0,0
58208,3,-800,-13,7,-822,31,1,1,1,1,497,498,498,497,0,0,0,0
58308,3,-800,-29,22,-777,8,1,1,1,1,498,498,497,498,0,0,0,0
58408,3,-800,-36,9,-842,-37,1,1,1,1,497,498,497,497,0,0,0,0
58508,3,-800,9,9,-910,42,1,1,1,1,497,498,497,497,0,0,0,0
58608,3,-800,-13,8,-737,-2,1,1,1,1,497,497,497,497,0,0,0,0
58708,3,-800,70,31,-832,9,1,1,1,1,497,499,497,497,0,0,0,0
58808,3,-800,8,7,-725,42,1,1,1,1,497,498,497,497,0,0,0,0
58908,3,-800,0,-38,-805,17,1,1,1,1,497,498,496,497,0,0,0,0
